displacement_mm,coupling,coupling_drop
-1.0,0.3732,0.2672
-0.95,0.3796,0.2608
-0.9,0.3874,0.25299999999999995
-0.85,0.3926,0.24779999999999996
-0.8,0.3952,0.24519999999999997
-0.75,0.4008,0.23959999999999998
-0.7,0.4058,0.23459999999999998
-0.6499999999999999,0.4138,0.22659999999999997
-0.6,0.4184,0.22199999999999998
-0.55,0.4206,0.2198
-0.5,0.4278,0.21259999999999996
-0.44999999999999996,0.4336,0.20679999999999998
-0.3999999999999999,0.4434,0.19699999999999995
-0.35,0.452,0.18839999999999996
-0.29999999999999993,0.457,0.18339999999999995
-0.25,0.4726,0.16779999999999995
-0.19999999999999996,0.4896,0.1508
-0.1499999999999999,0.5074,0.133
-0.09999999999999998,0.531,0.10939999999999994
-0.04999999999999993,0.5684,0.07199999999999995
0.0,0.6404,0.0
0.050000000000000044,0.6302,0.010199999999999987
0.10000000000000009,0.6186,0.02179999999999993
0.15000000000000013,0.6084,0.03199999999999992
0.20000000000000018,0.6018,0.03859999999999997
0.25,0.591,0.0494
0.30000000000000004,0.58,0.06040000000000001
0.3500000000000001,0.5728,0.0676
0.40000000000000013,0.56,0.08039999999999992
0.4500000000000002,0.549,0.09139999999999993
0.5,0.5392,0.10119999999999996
0.55,0.5316,0.10880000000000001
0.6000000000000001,0.518,0.12239999999999995
0.6500000000000001,0.4998,0.14059999999999995
0.7000000000000002,0.4824,0.15799999999999997
0.75,0.4656,0.17479999999999996
0.8,0.4502,0.19019999999999998
0.8500000000000001,0.435,0.20539999999999997
0.9000000000000001,0.4206,0.2198
0.9500000000000002,0.4042,0.23619999999999997
1.0,0.3904,0.24999999999999994
