lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
LA4022+LA4725,SfccfF,0.5858,34.80186876943902,41.07130495981254,116.26387371106296,0.38180000000000003,-1.0,1.0,0.38180000000000003,0.187,1.0,1.0,0.187,5000,41,1.0,argon
