displacement_mm,coupling,coupling_drop
-1.0,0.6118,0.018399999999999972
-0.95,0.615,0.015199999999999991
-0.9,0.6186,0.011599999999999944
-0.85,0.6234,0.006800000000000028
-0.8,0.6272,0.0030000000000000027
-0.75,0.6296,0.0005999999999999339
-0.7,0.6314,-0.0011999999999999789
-0.6499999999999999,0.6308,-0.0006000000000000449
-0.6,0.6308,-0.0006000000000000449
-0.55,0.6308,-0.0006000000000000449
-0.5,0.6308,-0.0006000000000000449
-0.44999999999999996,0.6308,-0.0006000000000000449
-0.3999999999999999,0.6308,-0.0006000000000000449
-0.35,0.6308,-0.0006000000000000449
-0.29999999999999993,0.6308,-0.0006000000000000449
-0.25,0.6308,-0.0006000000000000449
-0.19999999999999996,0.6308,-0.0006000000000000449
-0.1499999999999999,0.6308,-0.0006000000000000449
-0.09999999999999998,0.6306,-0.00040000000000006697
-0.04999999999999993,0.6304,-0.00019999999999997797
0.0,0.6302,0.0
0.050000000000000044,0.579,0.05120000000000002
0.10000000000000009,0.5526,0.0776
0.15000000000000013,0.5354,0.0948
0.20000000000000018,0.5206,0.10960000000000003
0.25,0.5066,0.12359999999999993
0.30000000000000004,0.4948,0.13539999999999996
0.3500000000000001,0.4812,0.14899999999999997
0.40000000000000013,0.4706,0.15959999999999996
0.4500000000000002,0.4632,0.16699999999999998
0.5,0.453,0.17719999999999997
0.55,0.4428,0.18739999999999996
0.6000000000000001,0.4308,0.19939999999999997
0.6500000000000001,0.4214,0.20879999999999999
0.7000000000000002,0.4132,0.21699999999999997
0.75,0.4058,0.2244
0.8,0.3976,0.23259999999999997
0.8500000000000001,0.3892,0.241
0.9000000000000001,0.3806,0.2496
0.9500000000000002,0.3724,0.2578
1.0,0.364,0.2662
