displacement_mm,coupling,coupling_drop
-1.0,0.2514,0.35359999999999997
-0.95,0.2636,0.3414
-0.9,0.2744,0.3306
-0.85,0.285,0.32
-0.8,0.297,0.308
-0.75,0.31,0.295
-0.7,0.3192,0.2858
-0.6499999999999999,0.329,0.27599999999999997
-0.6,0.3408,0.2642
-0.55,0.3524,0.2526
-0.5,0.3644,0.24059999999999998
-0.44999999999999996,0.3804,0.22459999999999997
-0.3999999999999999,0.3948,0.2102
-0.35,0.4138,0.19119999999999998
-0.29999999999999993,0.4296,0.1754
-0.25,0.4424,0.16259999999999997
-0.19999999999999996,0.4604,0.1446
-0.1499999999999999,0.4856,0.1194
-0.09999999999999998,0.5096,0.09539999999999993
-0.04999999999999993,0.5468,0.05820000000000003
0.0,0.605,0.0
0.050000000000000044,0.601,0.0040000000000000036
0.10000000000000009,0.597,0.008000000000000007
0.15000000000000013,0.5948,0.010199999999999987
0.20000000000000018,0.5918,0.01319999999999999
0.25,0.5886,0.01639999999999997
0.30000000000000004,0.5848,0.020199999999999996
0.3500000000000001,0.581,0.02400000000000002
0.40000000000000013,0.578,0.027000000000000024
0.4500000000000002,0.5748,0.030200000000000005
0.5,0.57,0.03500000000000003
0.55,0.5622,0.04279999999999995
0.6000000000000001,0.5564,0.04859999999999998
0.6500000000000001,0.5492,0.05579999999999996
0.7000000000000002,0.5412,0.06379999999999997
0.75,0.5366,0.06840000000000002
0.8,0.5214,0.08360000000000001
0.8500000000000001,0.5108,0.09419999999999995
0.9000000000000001,0.495,0.10999999999999999
0.9500000000000002,0.4802,0.12479999999999997
1.0,0.465,0.13999999999999996
