displacement_mm,coupling,coupling_drop
-1.0,0.345,0.22560000000000002
-0.95,0.3484,0.2222
-0.9,0.3504,0.2202
-0.85,0.3586,0.21200000000000002
-0.8,0.3634,0.2072
-0.75,0.367,0.2036
-0.7,0.3718,0.19879999999999998
-0.6499999999999999,0.3788,0.19179999999999997
-0.6,0.3884,0.18219999999999997
-0.55,0.3902,0.1804
-0.5,0.393,0.17759999999999998
-0.44999999999999996,0.3982,0.1724
-0.3999999999999999,0.4056,0.16499999999999998
-0.35,0.4124,0.1582
-0.29999999999999993,0.4226,0.14800000000000002
-0.25,0.4346,0.136
-0.19999999999999996,0.4486,0.122
-0.1499999999999999,0.461,0.10959999999999998
-0.09999999999999998,0.4792,0.09139999999999998
-0.04999999999999993,0.5048,0.06579999999999997
0.0,0.5706,0.0
0.050000000000000044,0.561,0.009599999999999942
0.10000000000000009,0.5538,0.016800000000000037
0.15000000000000013,0.544,0.026599999999999957
0.20000000000000018,0.536,0.034599999999999964
0.25,0.5306,0.040000000000000036
0.30000000000000004,0.5224,0.04820000000000002
0.3500000000000001,0.516,0.05459999999999998
0.40000000000000013,0.5106,0.05999999999999994
0.4500000000000002,0.5026,0.06799999999999995
0.5,0.4958,0.07479999999999998
0.55,0.4872,0.08339999999999997
0.6000000000000001,0.4788,0.09179999999999999
0.6500000000000001,0.4724,0.09820000000000001
0.7000000000000002,0.4666,0.10399999999999998
0.75,0.4564,0.11420000000000002
0.8,0.4484,0.12219999999999998
0.8500000000000001,0.438,0.1326
0.9000000000000001,0.4282,0.14239999999999997
0.9500000000000002,0.4178,0.1528
1.0,0.4086,0.16199999999999998
