displacement_mm,coupling,coupling_drop
-1.0,0.2166,0.3618
-0.95,0.225,0.35340000000000005
-0.9,0.2354,0.343
-0.85,0.2474,0.331
-0.8,0.2588,0.31960000000000005
-0.75,0.2676,0.3108
-0.7,0.2822,0.2962
-0.6499999999999999,0.2984,0.28
-0.6,0.3102,0.26820000000000005
-0.55,0.327,0.2514
-0.5,0.3394,0.23900000000000005
-0.44999999999999996,0.3526,0.2258
-0.3999999999999999,0.3658,0.2126
-0.35,0.3824,0.196
-0.29999999999999993,0.4026,0.1758
-0.25,0.4178,0.16060000000000002
-0.19999999999999996,0.437,0.14140000000000003
-0.1499999999999999,0.4604,0.11800000000000005
-0.09999999999999998,0.4944,0.08400000000000002
-0.04999999999999993,0.5454,0.03300000000000003
0.0,0.5784,0.0
0.050000000000000044,0.5762,0.0021999999999999797
0.10000000000000009,0.5706,0.007800000000000029
0.15000000000000013,0.5636,0.014800000000000035
0.20000000000000018,0.5576,0.02080000000000004
0.25,0.552,0.02639999999999998
0.30000000000000004,0.5446,0.03380000000000005
0.3500000000000001,0.5374,0.041000000000000036
0.40000000000000013,0.529,0.0494
0.4500000000000002,0.5224,0.05600000000000005
0.5,0.5162,0.06220000000000003
0.55,0.5062,0.07220000000000004
0.6000000000000001,0.4934,0.08500000000000002
0.6500000000000001,0.4824,0.09600000000000003
0.7000000000000002,0.4704,0.10800000000000004
0.75,0.4574,0.12100000000000005
0.8,0.446,0.13240000000000002
0.8500000000000001,0.433,0.14540000000000003
0.9000000000000001,0.4244,0.15400000000000003
0.9500000000000002,0.4122,0.16620000000000001
1.0,0.3984,0.18000000000000005
