lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
LA4464+LA4078,SfccfF,0.6128,27.00344247835519,47.68351098806302,121.86419791523628,0.25320000000000004,-1.0,1.0,0.25320000000000004,0.17980000000000002,1.0,1.0,0.17980000000000002,5000,41,1.0,argon
