displacement_mm,coupling,coupling_drop
-1.0,0.361,0.2288
-0.95,0.366,0.2238
-0.9,0.3684,0.22139999999999999
-0.85,0.3734,0.21639999999999998
-0.8,0.38,0.2098
-0.75,0.384,0.20579999999999998
-0.7,0.3876,0.2022
-0.6499999999999999,0.3906,0.1992
-0.6,0.3954,0.19440000000000002
-0.55,0.3994,0.1904
-0.5,0.4052,0.1846
-0.44999999999999996,0.4124,0.1774
-0.3999999999999999,0.4212,0.16859999999999997
-0.35,0.4262,0.16359999999999997
-0.29999999999999993,0.4406,0.1492
-0.25,0.4484,0.14139999999999997
-0.19999999999999996,0.4624,0.1274
-0.1499999999999999,0.4784,0.1114
-0.09999999999999998,0.4964,0.09339999999999998
-0.04999999999999993,0.5258,0.06399999999999995
0.0,0.5898,0.0
0.050000000000000044,0.5826,0.007199999999999984
0.10000000000000009,0.577,0.012800000000000034
0.15000000000000013,0.568,0.02180000000000004
0.20000000000000018,0.5596,0.030200000000000005
0.25,0.5522,0.03759999999999997
0.30000000000000004,0.5448,0.04500000000000004
0.3500000000000001,0.5374,0.0524
0.40000000000000013,0.5296,0.06020000000000003
0.4500000000000002,0.522,0.06779999999999997
0.5,0.5138,0.07599999999999996
0.55,0.5066,0.08319999999999994
0.6000000000000001,0.499,0.09079999999999999
0.6500000000000001,0.489,0.1008
0.7000000000000002,0.476,0.11380000000000001
0.75,0.465,0.12479999999999997
0.8,0.4548,0.135
0.8500000000000001,0.4408,0.14899999999999997
0.9000000000000001,0.4296,0.1602
0.9500000000000002,0.4182,0.17159999999999997
1.0,0.4068,0.183
