displacement_mm,coupling,coupling_drop
-1.0,0.2528,0.37739999999999996
-0.95,0.2646,0.3656
-0.9,0.2756,0.35459999999999997
-0.85,0.285,0.3452
-0.8,0.297,0.3332
-0.75,0.3092,0.321
-0.7,0.3228,0.3074
-0.6499999999999999,0.3338,0.2964
-0.6,0.3446,0.28559999999999997
-0.55,0.3604,0.2698
-0.5,0.3734,0.2568
-0.44999999999999996,0.3862,0.244
-0.3999999999999999,0.3996,0.23059999999999997
-0.35,0.4164,0.2138
-0.29999999999999993,0.4306,0.1996
-0.25,0.4486,0.18159999999999998
-0.19999999999999996,0.4718,0.15839999999999999
-0.1499999999999999,0.4906,0.1396
-0.09999999999999998,0.519,0.11119999999999997
-0.04999999999999993,0.5502,0.07999999999999996
0.0,0.6302,0.0
0.050000000000000044,0.6274,0.0028000000000000247
0.10000000000000009,0.6238,0.006399999999999961
0.15000000000000013,0.6186,0.011599999999999944
0.20000000000000018,0.615,0.015199999999999991
0.25,0.6122,0.018000000000000016
0.30000000000000004,0.608,0.022199999999999998
0.3500000000000001,0.604,0.0262
0.40000000000000013,0.6018,0.02839999999999998
0.4500000000000002,0.5984,0.03179999999999994
0.5,0.5948,0.03539999999999999
0.55,0.587,0.043200000000000016
0.6000000000000001,0.5792,0.050999999999999934
0.6500000000000001,0.571,0.05920000000000003
0.7000000000000002,0.5618,0.06840000000000002
0.75,0.5544,0.07579999999999998
0.8,0.547,0.08319999999999994
0.8500000000000001,0.5402,0.08999999999999997
0.9000000000000001,0.5346,0.09560000000000002
0.9500000000000002,0.5258,0.10439999999999994
1.0,0.517,0.11319999999999997
