lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
84-282+LA4464,SfccfF,0.6238,28.25006007123452,35.81254893344463,96.01254893344463,0.36560000000000004,-1.0,1.0,0.36560000000000004,0.256,1.0,1.0,0.256,5000,41,1.0,argon
