displacement_mm,coupling,coupling_drop
-1.0,0.2886,0.2798
-0.95,0.2972,0.2712
-0.9,0.3064,0.262
-0.85,0.3148,0.2536
-0.8,0.3234,0.245
-0.75,0.3312,0.23720000000000002
-0.7,0.3386,0.2298
-0.6499999999999999,0.349,0.21940000000000004
-0.6,0.3592,0.2092
-0.55,0.3708,0.1976
-0.5,0.383,0.1854
-0.44999999999999996,0.3988,0.16960000000000003
-0.3999999999999999,0.4112,0.1572
-0.35,0.424,0.14440000000000003
-0.29999999999999993,0.4398,0.1286
-0.25,0.4556,0.11280000000000001
-0.19999999999999996,0.4742,0.0942
-0.1499999999999999,0.496,0.07240000000000002
-0.09999999999999998,0.5412,0.027200000000000002
-0.04999999999999993,0.5722,-0.0038000000000000256
0.0,0.5684,0.0
0.050000000000000044,0.5652,0.0031999999999999806
0.10000000000000009,0.559,0.009399999999999964
0.15000000000000013,0.5518,0.01660000000000006
0.20000000000000018,0.5464,0.02200000000000002
0.25,0.5398,0.02860000000000007
0.30000000000000004,0.5332,0.03520000000000001
0.3500000000000001,0.529,0.03939999999999999
0.40000000000000013,0.5238,0.04459999999999997
0.4500000000000002,0.517,0.0514
0.5,0.5124,0.05600000000000005
0.55,0.5066,0.061799999999999966
0.6000000000000001,0.498,0.07040000000000002
0.6500000000000001,0.4864,0.08200000000000002
0.7000000000000002,0.477,0.09140000000000004
0.75,0.466,0.10239999999999999
0.8,0.455,0.1134
0.8500000000000001,0.4442,0.12420000000000003
0.9000000000000001,0.4326,0.13580000000000003
0.9500000000000002,0.4204,0.14800000000000002
1.0,0.4088,0.15960000000000002
