displacement_mm,coupling,coupling_drop
-1.0,0.6098,0.06799999999999995
-0.95,0.6182,0.059599999999999986
-0.9,0.6258,0.051999999999999935
-0.85,0.6354,0.04239999999999999
-0.8,0.6394,0.03839999999999999
-0.75,0.6424,0.03539999999999999
-0.7,0.644,0.03379999999999994
-0.6499999999999999,0.6468,0.030999999999999917
-0.6,0.6486,0.029200000000000004
-0.55,0.6516,0.0262
-0.5,0.654,0.023799999999999932
-0.44999999999999996,0.658,0.01979999999999993
-0.3999999999999999,0.6598,0.017999999999999905
-0.35,0.6618,0.015999999999999903
-0.29999999999999993,0.6632,0.014599999999999946
-0.25,0.666,0.011799999999999922
-0.19999999999999996,0.67,0.007799999999999918
-0.1499999999999999,0.6722,0.005599999999999938
-0.09999999999999998,0.6746,0.0031999999999999806
-0.04999999999999993,0.6762,0.0015999999999999348
0.0,0.6778,0.0
0.050000000000000044,0.6356,0.042199999999999904
0.10000000000000009,0.6108,0.06699999999999995
0.15000000000000013,0.592,0.08579999999999999
0.20000000000000018,0.5776,0.10019999999999996
0.25,0.5688,0.10899999999999999
0.30000000000000004,0.558,0.1197999999999999
0.3500000000000001,0.5496,0.12819999999999998
0.40000000000000013,0.5394,0.13839999999999997
0.4500000000000002,0.5336,0.1442
0.5,0.5274,0.15039999999999998
0.55,0.5222,0.15559999999999996
0.6000000000000001,0.5172,0.16059999999999997
0.6500000000000001,0.5104,0.1674
0.7000000000000002,0.5036,0.1741999999999999
0.75,0.4982,0.17959999999999998
0.8,0.4932,0.18459999999999993
0.8500000000000001,0.4898,0.18799999999999994
0.9000000000000001,0.485,0.19279999999999997
0.9500000000000002,0.4808,0.19699999999999995
1.0,0.4758,0.20199999999999996
