lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
LA4148+48-670,SfccfF,0.6692,27.015621417392683,33.405529082401074,93.3578062278447,0.3672,-1.0,1.0,0.3672,0.1906,1.0,1.0,0.1906,5000,41,1.0,argon
