lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
84-282+84-283,SfccfF,0.6726,27.0192961364878,34.86034902537358,92.80891542336144,0.3696,-1.0,1.0,0.3696,0.24839999999999995,1.0,1.0,0.24839999999999995,5000,41,1.0,argon
