displacement_mm,coupling,coupling_drop
-1.0,0.3558,0.28759999999999997
-0.95,0.3568,0.28659999999999997
-0.9,0.361,0.2824
-0.85,0.366,0.2774
-0.8,0.3722,0.2712
-0.75,0.3756,0.2678
-0.7,0.381,0.26239999999999997
-0.6499999999999999,0.3866,0.2568
-0.6,0.394,0.24939999999999996
-0.55,0.4008,0.24259999999999998
-0.5,0.4088,0.23459999999999998
-0.44999999999999996,0.4184,0.22499999999999998
-0.3999999999999999,0.425,0.21839999999999998
-0.35,0.4308,0.21259999999999996
-0.29999999999999993,0.4418,0.20159999999999995
-0.25,0.459,0.18439999999999995
-0.19999999999999996,0.474,0.1694
-0.1499999999999999,0.4934,0.14999999999999997
-0.09999999999999998,0.521,0.12239999999999995
-0.04999999999999993,0.5576,0.08579999999999999
0.0,0.6434,0.0
0.050000000000000044,0.6352,0.008199999999999985
0.10000000000000009,0.625,0.018399999999999972
0.15000000000000013,0.615,0.02839999999999998
0.20000000000000018,0.6064,0.03699999999999992
0.25,0.5988,0.04459999999999997
0.30000000000000004,0.5894,0.05399999999999994
0.3500000000000001,0.5828,0.06059999999999999
0.40000000000000013,0.5724,0.07099999999999995
0.4500000000000002,0.5626,0.08079999999999998
0.5,0.5546,0.08879999999999999
0.55,0.545,0.09839999999999993
0.6000000000000001,0.5396,0.1038
0.6500000000000001,0.5268,0.11659999999999993
0.7000000000000002,0.5106,0.13279999999999992
0.75,0.4956,0.1478
0.8,0.482,0.1614
0.8500000000000001,0.47,0.1734
0.9000000000000001,0.4574,0.186
0.9500000000000002,0.4448,0.1986
1.0,0.4258,0.21759999999999996
