displacement_mm,coupling,coupling_drop
-1.0,0.6024,0.04059999999999997
-0.95,0.606,0.03700000000000003
-0.9,0.6082,0.03480000000000005
-0.85,0.6096,0.033399999999999985
-0.8,0.6122,0.03080000000000005
-0.75,0.6142,0.028800000000000048
-0.7,0.6176,0.025399999999999978
-0.6499999999999999,0.6184,0.024600000000000066
-0.6,0.6206,0.022399999999999975
-0.55,0.6222,0.02080000000000004
-0.5,0.6238,0.019199999999999995
-0.44999999999999996,0.6254,0.01760000000000006
-0.3999999999999999,0.627,0.016000000000000014
-0.35,0.629,0.014000000000000012
-0.29999999999999993,0.6312,0.011800000000000033
-0.25,0.6338,0.009199999999999986
-0.19999999999999996,0.636,0.007000000000000006
-0.1499999999999999,0.6378,0.005199999999999982
-0.09999999999999998,0.6392,0.0038000000000000256
-0.04999999999999993,0.6418,0.0011999999999999789
0.0,0.643,0.0
0.050000000000000044,0.6206,0.022399999999999975
0.10000000000000009,0.5942,0.048800000000000066
0.15000000000000013,0.581,0.062000000000000055
0.20000000000000018,0.5696,0.07340000000000002
0.25,0.556,0.08699999999999997
0.30000000000000004,0.5474,0.09560000000000002
0.3500000000000001,0.5384,0.10460000000000003
0.40000000000000013,0.5322,0.11080000000000001
0.4500000000000002,0.5268,0.11619999999999997
0.5,0.5188,0.12419999999999998
0.55,0.5124,0.13060000000000005
0.6000000000000001,0.5054,0.13760000000000006
0.6500000000000001,0.501,0.14200000000000002
0.7000000000000002,0.497,0.14600000000000002
0.75,0.4928,0.1502
0.8,0.489,0.15400000000000003
0.8500000000000001,0.4832,0.1598
0.9000000000000001,0.4806,0.1624
0.9500000000000002,0.4766,0.1664
1.0,0.475,0.16800000000000004
