displacement_mm,coupling,coupling_drop
-1.0,0.5576,0.08579999999999999
-0.95,0.5662,0.07719999999999994
-0.9,0.5746,0.06879999999999997
-0.85,0.5828,0.06059999999999999
-0.8,0.5892,0.054200000000000026
-0.75,0.5962,0.04720000000000002
-0.7,0.6048,0.03859999999999997
-0.6499999999999999,0.615,0.02839999999999998
-0.6,0.6176,0.025799999999999934
-0.55,0.619,0.024399999999999977
-0.5,0.622,0.021399999999999975
-0.44999999999999996,0.6248,0.01859999999999995
-0.3999999999999999,0.6268,0.016599999999999948
-0.35,0.6298,0.013599999999999945
-0.29999999999999993,0.6308,0.012599999999999945
-0.25,0.6326,0.01079999999999992
-0.19999999999999996,0.6362,0.007199999999999984
-0.1499999999999999,0.6388,0.0045999999999999375
-0.09999999999999998,0.64,0.0033999999999999586
-0.04999999999999993,0.642,0.0013999999999999568
0.0,0.6434,0.0
0.050000000000000044,0.6126,0.03079999999999994
0.10000000000000009,0.5918,0.05159999999999998
0.15000000000000013,0.5722,0.07119999999999993
0.20000000000000018,0.5588,0.08460000000000001
0.25,0.5456,0.0978
0.30000000000000004,0.5336,0.10980000000000001
0.3500000000000001,0.5288,0.11459999999999992
0.40000000000000013,0.5216,0.12180000000000002
0.4500000000000002,0.5132,0.13019999999999998
0.5,0.5078,0.13559999999999994
0.55,0.5018,0.14159999999999995
0.6000000000000001,0.4942,0.1492
0.6500000000000001,0.4902,0.15319999999999995
0.7000000000000002,0.4838,0.15959999999999996
0.75,0.4808,0.16259999999999997
0.8,0.4762,0.16719999999999996
0.8500000000000001,0.4698,0.17359999999999998
0.9000000000000001,0.4652,0.17819999999999997
0.9500000000000002,0.461,0.18239999999999995
1.0,0.4566,0.18679999999999997
