displacement_mm,coupling,coupling_drop
-1.0,0.5568,0.11660000000000004
-0.95,0.5664,0.10699999999999998
-0.9,0.577,0.09640000000000004
-0.85,0.5894,0.08399999999999996
-0.8,0.6002,0.07320000000000004
-0.75,0.6104,0.06299999999999994
-0.7,0.6178,0.05559999999999998
-0.6499999999999999,0.6272,0.04620000000000002
-0.6,0.6352,0.03820000000000001
-0.55,0.6396,0.03380000000000005
-0.5,0.6428,0.03059999999999996
-0.44999999999999996,0.646,0.02739999999999998
-0.3999999999999999,0.6494,0.02400000000000002
-0.35,0.6524,0.02100000000000002
-0.29999999999999993,0.6542,0.019199999999999995
-0.25,0.6568,0.016599999999999948
-0.19999999999999996,0.6598,0.013599999999999945
-0.1499999999999999,0.6618,0.011599999999999944
-0.09999999999999998,0.6662,0.007199999999999984
-0.04999999999999993,0.6706,0.0028000000000000247
0.0,0.6734,0.0
0.050000000000000044,0.6248,0.04859999999999998
0.10000000000000009,0.6094,0.06399999999999995
0.15000000000000013,0.5974,0.07599999999999996
0.20000000000000018,0.5868,0.08660000000000001
0.25,0.5782,0.09519999999999995
0.30000000000000004,0.5686,0.1048
0.3500000000000001,0.5598,0.11360000000000003
0.40000000000000013,0.549,0.12439999999999996
0.4500000000000002,0.5394,0.134
0.5,0.5278,0.14559999999999995
0.55,0.5174,0.15600000000000003
0.6000000000000001,0.507,0.1664
0.6500000000000001,0.4972,0.17620000000000002
0.7000000000000002,0.4882,0.18519999999999998
0.75,0.4808,0.1926
0.8,0.4736,0.19979999999999998
0.8500000000000001,0.4692,0.2042
0.9000000000000001,0.4612,0.2122
0.9500000000000002,0.4552,0.2182
1.0,0.4464,0.22699999999999998
