displacement_mm,coupling,coupling_drop
-1.0,0.4882,0.08179999999999993
-0.95,0.4952,0.07479999999999998
-0.9,0.504,0.06599999999999995
-0.85,0.5116,0.058399999999999896
-0.8,0.5194,0.05059999999999998
-0.75,0.5296,0.04039999999999999
-0.7,0.5386,0.031399999999999983
-0.6499999999999999,0.5434,0.026599999999999957
-0.6,0.5498,0.020199999999999996
-0.55,0.5508,0.019199999999999995
-0.5,0.5524,0.01759999999999995
-0.44999999999999996,0.5544,0.015599999999999947
-0.3999999999999999,0.5566,0.013399999999999967
-0.35,0.5582,0.011799999999999922
-0.29999999999999993,0.5598,0.010199999999999987
-0.25,0.5612,0.008799999999999919
-0.19999999999999996,0.564,0.006000000000000005
-0.1499999999999999,0.5656,0.0043999999999999595
-0.09999999999999998,0.5674,0.0025999999999999357
-0.04999999999999993,0.5686,0.0013999999999999568
0.0,0.57,0.0
0.050000000000000044,0.5374,0.03259999999999996
0.10000000000000009,0.5264,0.04359999999999997
0.15000000000000013,0.516,0.05399999999999994
0.20000000000000018,0.508,0.061999999999999944
0.25,0.4994,0.07059999999999994
0.30000000000000004,0.4902,0.07979999999999993
0.3500000000000001,0.4838,0.08619999999999994
0.40000000000000013,0.4776,0.09239999999999993
0.4500000000000002,0.4744,0.09559999999999996
0.5,0.4686,0.10139999999999993
0.55,0.465,0.10499999999999993
0.6000000000000001,0.4632,0.10679999999999995
0.6500000000000001,0.4594,0.11059999999999998
0.7000000000000002,0.4554,0.11459999999999992
0.75,0.4516,0.11839999999999995
0.8,0.4492,0.12079999999999996
0.8500000000000001,0.4454,0.12459999999999993
0.9000000000000001,0.4408,0.12919999999999993
0.9500000000000002,0.4362,0.13379999999999997
1.0,0.434,0.13599999999999995
