displacement_mm,coupling,coupling_drop
-1.0,0.204,0.38180000000000003
-0.95,0.2158,0.37
-0.9,0.2288,0.357
-0.85,0.2416,0.34419999999999995
-0.8,0.2566,0.3292
-0.75,0.2724,0.3134
-0.7,0.2848,0.301
-0.6499999999999999,0.2962,0.28959999999999997
-0.6,0.31,0.2758
-0.55,0.3248,0.261
-0.5,0.3366,0.24919999999999998
-0.44999999999999996,0.3538,0.23199999999999998
-0.3999999999999999,0.3712,0.2146
-0.35,0.3868,0.199
-0.29999999999999993,0.4056,0.18019999999999997
-0.25,0.4264,0.1594
-0.19999999999999996,0.447,0.13879999999999998
-0.1499999999999999,0.4746,0.11119999999999997
-0.09999999999999998,0.5082,0.0776
-0.04999999999999993,0.5646,0.021199999999999997
0.0,0.5858,0.0
0.050000000000000044,0.5836,0.0021999999999999797
0.10000000000000009,0.5774,0.008399999999999963
0.15000000000000013,0.5674,0.018399999999999972
0.20000000000000018,0.5598,0.026000000000000023
0.25,0.551,0.03479999999999994
0.30000000000000004,0.5452,0.04059999999999997
0.3500000000000001,0.5378,0.04800000000000004
0.40000000000000013,0.5298,0.05599999999999994
0.4500000000000002,0.5224,0.06340000000000001
0.5,0.5162,0.0696
0.55,0.5094,0.07640000000000002
0.6000000000000001,0.5032,0.0826
0.6500000000000001,0.4942,0.09160000000000001
0.7000000000000002,0.489,0.0968
0.75,0.4816,0.10420000000000001
0.8,0.4748,0.11099999999999999
0.8500000000000001,0.4684,0.1174
0.9000000000000001,0.4594,0.1264
0.9500000000000002,0.4532,0.1326
1.0,0.4464,0.13939999999999997
