lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
84-282+48-670,SfccfF,0.665,27.032946751980656,34.664030486411264,92.0633390143973,0.35800000000000004,-1.0,1.0,0.35800000000000004,0.2338,1.0,1.0,0.2338,5000,41,1.0,argon
