lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-681,84-277,powell,220.0,0.2158941276770916,38.91423232425632,11.0332203712445,13.91423232425632,38.91423232425632
36-681,84-277,powell,230.0,0.23798633620568058,41.51407492902088,10.496830375389536,16.514074929020882,41.51407492902088
36-681,84-277,powell,240.0,0.23189410190019769,38.685042361805195,10.799236041103214,13.685042361805193,38.685042361805195
36-681,84-277,powell,250.0,0.2219980094337155,38.729672888735585,10.844945744676068,13.729672888735585,38.729672888735585
36-681,84-277,powell,260.0,0.22049819269531862,38.95342151688939,11.070631836271827,13.953421516889389,38.95342151688939
36-681,84-277,powell,270.0,0.243998219631307,38.477933310303946,10.60310561199949,13.477933310303944,38.477933310303946
36-681,84-277,powell,280.0,0.23249846406295502,38.47881926533071,10.58684437560716,13.478819265330715,38.47881926533071
36-681,84-277,powell,290.0,0.24449853914222405,38.48128268792905,10.586844369668636,13.481282687929049,38.48128268792905
36-681,84-277,powell,300.0,0.23749868295958998,39.147230193138455,10.564824995852215,14.147230193138459,39.147230193138455
36-681,84-277,grid_search,180.0,4.075218905956732e-05,38.43333333333334,10.670833333333333,13.433333333333334,38.43333333333334
36-681,84-277,grid_search,190.0,3.7742342071626896e-05,38.43333333333334,10.670833333333333,13.433333333333334,38.43333333333334
36-681,84-277,grid_search,200.0,0.1979362777676061,47.2,10.670833333333333,22.2,47.2
36-681,84-277,grid_search,210.0,0.2079603916208652,47.2,10.670833333333333,22.2,47.2
36-681,84-277,grid_search,220.0,0.23405485067963494,47.2,10.670833333333333,22.2,47.2
36-681,84-277,grid_search,230.0,0.23843038015819892,63.86666666666667,9.7,38.86666666666667,63.86666666666667
36-681,84-277,grid_search,240.0,0.23076271127819226,47.2,10.670833333333333,22.2,47.2
36-681,84-277,grid_search,250.0,0.25999600750722923,63.86666666666667,9.7,38.86666666666667,63.86666666666667
36-681,84-277,grid_search,260.0,0.23299764727838335,47.2,10.670833333333333,22.2,47.2
36-681,84-277,grid_search,270.0,0.265996655168379,63.86666666666667,9.7,38.86666666666667,63.86666666666667
36-681,84-277,grid_search,280.0,0.22599742993181837,63.86666666666667,9.7,38.86666666666667,63.86666666666667
36-681,84-277,grid_search,290.0,0.2519974067881823,63.86666666666666,9.7,38.86666666666666,63.86666666666666
36-681,84-277,grid_search,300.0,0.23599780141421345,63.86666666666667,9.7,38.86666666666667,63.86666666666667
36-681,84-277,bayesian,180.0,7.239880909075215e-06,35.2,9.7,10.2,35.2
36-681,84-277,bayesian,190.0,3.35744347457979e-05,35.2,9.7,10.2,35.2
36-681,84-277,bayesian,200.0,0.22251844680772917,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,210.0,0.21956142589719818,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,220.0,0.24396627311065228,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,230.0,0.23273116858432638,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,240.0,0.25391019368138945,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,250.0,0.2514967798752447,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,260.0,0.25549703965526227,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,270.0,0.2619972529763032,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,280.0,0.252497603944172,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,290.0,0.23849795251941128,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
36-681,84-277,bayesian,300.0,0.239498139407038,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135
