lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-681,LA4002,differential_evolution,180.0,4.774349943727239e-05,35.7,10.117301399886635,10.7,35.7
36-681,LA4002,differential_evolution,190.0,5.196265043880858e-05,35.7,9.930817660414517,10.7,35.7
36-681,LA4002,differential_evolution,200.0,0.19910803798239907,38.670959687213035,10.678294224063205,13.670959687213035,38.670959687213035
36-681,LA4002,differential_evolution,210.0,0.2142352936253517,38.466969219304595,10.591098238460715,13.466969219304595,38.466969219304595
36-681,LA4002,differential_evolution,220.0,0.20694053158414685,38.4235734067151,10.589875716331484,13.4235734067151,38.4235734067151
36-681,LA4002,differential_evolution,230.0,0.22823697817810537,38.45698477780966,10.606529974339082,13.456984777809659,38.45698477780966
36-681,LA4002,differential_evolution,240.0,0.24279241467058688,38.45294902625439,10.59026245118431,13.452949026254387,38.45294902625439
36-681,LA4002,differential_evolution,250.0,0.23199793474624933,38.45759524925198,10.585841721830683,13.45759524925198,38.45759524925198
36-681,LA4002,differential_evolution,260.0,0.24149805631335625,38.46003162631251,10.58793806716954,13.460031626312507,38.46003162631251
36-681,LA4002,differential_evolution,270.0,0.23849825484686482,38.441726350618914,10.6388694018836,13.441726350618914,38.441726350618914
36-681,LA4002,differential_evolution,280.0,0.24199839846425264,38.47170431223004,10.585332200805537,13.471704312230038,38.47170431223004
36-681,LA4002,differential_evolution,290.0,0.22899862847793218,38.48069148249585,10.589758258165588,13.48069148249585,38.48069148249585
36-681,LA4002,differential_evolution,300.0,0.23449872767907215,38.51462866955156,10.614983538271154,13.514628669551563,38.51462866955156
36-681,LA4002,dual_annealing,180.0,6.371418703568859e-05,35.7,9.708084100112814,10.7,35.7
36-681,LA4002,dual_annealing,190.0,9.649783922501149e-05,35.7,9.931031681496393,10.7,35.7
36-681,LA4002,dual_annealing,200.0,0.21345783303100005,38.56155572208062,10.640907929583886,13.56155572208062,38.56155572208062
36-681,LA4002,dual_annealing,210.0,0.22581493399365568,38.484156106186006,10.639710364495304,13.484156106186004,38.484156106186006
36-681,LA4002,dual_annealing,220.0,0.23377437488673036,38.457607699900876,10.609579409662171,13.45760769990088,38.457607699900876
36-681,LA4002,dual_annealing,230.0,0.24433233267632584,38.60258829515012,10.761754751561682,13.60258829515012,38.60258829515012
36-681,LA4002,dual_annealing,240.0,0.22794843285966146,38.5347003363698,10.681999810282635,13.534700336369802,38.5347003363698
36-681,LA4002,dual_annealing,250.0,0.21699805536246522,38.52140929081503,10.688431383525064,13.521409290815033,38.52140929081503
36-681,LA4002,dual_annealing,260.0,0.22599818569339727,38.600590833749024,10.739252410229884,13.600590833749028,38.600590833749024
36-681,LA4002,dual_annealing,270.0,0.24199824416826665,38.473981448352625,10.616595460705,13.473981448352623,38.473981448352625
36-681,LA4002,dual_annealing,280.0,0.2374984373935514,38.46405949790159,10.628808755093415,13.464059497901587,38.46405949790159
36-681,LA4002,dual_annealing,290.0,0.23299860958617857,38.45040582304399,10.598625923016275,13.450405823043987,38.45040582304399
36-681,LA4002,dual_annealing,300.0,0.23049875871826156,38.46925985770268,10.6077335404769,13.469259857702678,38.46925985770268
36-681,LA4002,nelder_mead,180.0,0.00012806366258512144,34.84083966900503,9.740161355766176,9.840839669005028,34.84083966900503
36-681,LA4002,nelder_mead,190.0,0.00014735174697205506,34.84083966900503,9.740161355766176,9.840839669005028,34.84083966900503
36-681,LA4002,nelder_mead,200.0,0.21809760720130275,38.45128871456551,10.585674484022555,13.451288714565505,38.45128871456551
36-681,LA4002,nelder_mead,210.0,0.2309239900504653,38.45223605183878,10.586406245510991,13.452236051838778,38.45223605183878
36-681,LA4002,nelder_mead,220.0,0.003923979452802752,34.921731951271994,9.700049674143834,9.921731951271994,34.921731951271994
36-681,LA4002,nelder_mead,230.0,0.2497383260748764,38.441341098293115,10.595308624848208,13.441341098293115,38.441341098293115
