lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-681,36-681,differential_evolution,150.0,0.00020936583285206375,32.7,9.802706390377496,10.7,32.7
36-681,36-681,differential_evolution,160.0,0.00016068633516046335,32.7,9.911215952582294,10.7,32.7
36-681,36-681,differential_evolution,170.0,0.00013859552004540437,32.7,10.082959572467223,10.7,32.7
36-681,36-681,differential_evolution,180.0,0.00012873583803406163,32.7,10.08295972789844,10.7,32.7
36-681,36-681,differential_evolution,190.0,0.00011056377840591273,32.7,9.900188201982735,10.7,32.7
36-681,36-681,differential_evolution,200.0,0.2204949992607141,34.915168641114995,10.080766155081372,12.915168641114995,34.915168641114995
36-681,36-681,differential_evolution,210.0,0.2418866304669631,34.94247112920317,10.071185462753478,12.94247112920317,34.94247112920317
36-681,36-681,differential_evolution,220.0,0.2380589616630383,34.91063540542013,10.071791263728695,12.91063540542013,34.91063540542013
36-681,36-681,differential_evolution,230.0,0.25175691351857393,34.941015938160426,10.099286802435223,12.941015938160426,34.941015938160426
36-681,36-681,differential_evolution,240.0,0.2381028452583065,34.91798117310072,10.082303554043454,12.91798117310072,34.91798117310072
36-681,36-681,differential_evolution,250.0,0.24999800050392532,34.92111776547084,10.088058014789931,12.92111776547084,34.92111776547084
36-681,36-681,differential_evolution,260.0,0.2419982385981186,34.90280213264431,10.084447097171664,12.902802132644311,34.90280213264431
36-681,36-681,differential_evolution,270.0,0.23099847785889183,34.9171216414891,10.073140485203554,12.917121641489103,34.9171216414891
36-681,36-681,differential_evolution,280.0,0.25649846553574107,34.927821836088214,10.068647538478672,12.927821836088214,34.927821836088214
36-681,36-681,differential_evolution,290.0,0.22849877399974428,34.90705409679095,10.072412118798841,12.90705409679095,34.90705409679095
36-681,36-681,differential_evolution,300.0,0.267998682808038,34.97556397608432,10.093397215138781,12.975563976084317,34.97556397608432
36-681,36-681,dual_annealing,150.0,0.0002613178967827333,32.7,10.55582739486187,10.7,32.7
36-681,36-681,dual_annealing,160.0,0.00017487151852975922,32.7,10.370011378212467,10.7,32.7
36-681,36-681,dual_annealing,170.0,0.00020170863362075565,32.7,10.045715809522378,10.7,32.7
36-681,36-681,dual_annealing,180.0,0.00015017380465312356,32.7,9.818327271755471,10.7,32.7
36-681,36-681,dual_annealing,190.0,9.035940831738248e-05,32.7,10.513770040314776,10.7,32.7
36-681,36-681,dual_annealing,200.0,0.22823792609883112,34.961370255684265,10.119946393241598,12.961370255684264,34.961370255684265
36-681,36-681,dual_annealing,210.0,0.23913480677835539,34.94816595365856,10.12312547511694,12.94816595365856,34.94816595365856
36-681,36-681,dual_annealing,220.0,0.23136091045724214,34.91696488153516,10.079717048748112,12.91696488153516,34.91696488153516
36-681,36-681,dual_annealing,230.0,0.25177036104966527,34.919865966992056,10.0785990446374,12.919865966992056,34.919865966992056
36-681,36-681,dual_annealing,240.0,0.24898331011262076,34.90188567018082,10.084608399999656,12.90188567018082,34.90188567018082
36-681,36-681,dual_annealing,250.0,0.250497988537588,34.92971675623614,10.089389513068248,12.929716756236138,34.92971675623614
36-681,36-681,dual_annealing,260.0,0.23299829467210867,34.97798005586825,10.13881112076679,12.97798005586825,34.97798005586825
36-681,36-681,dual_annealing,270.0,0.2344984647391996,34.914066590685394,10.108609326440817,12.914066590685396,34.914066590685394
36-681,36-681,dual_annealing,280.0,0.25999845113260417,34.957088460606045,10.117014339430005,12.957088460606045,34.957088460606045
36-681,36-681,dual_annealing,290.0,0.24649867072758935,34.871275468858826,10.07098901396563,12.871275468858828,34.871275468858826
36-681,36-681,dual_annealing,300.0,0.24249881307548662,34.979233011186146,10.177870758222774,12.979233011186148,34.979233011186146
36-681,36-681,nelder_mead,150.0,0.00044324932992886455,31.8224736169504,9.722324281070968,9.8224736169504,31.8224736169504
36-681,36-681,nelder_mead,160.0,0.0003028800477874553,31.8224736169504,9.722324281070968,9.8224736169504,31.8224736169504
36-681,36-681,nelder_mead,170.0,0.00023293819837696074,31.8224736169504,9.722324281070968,9.8224736169504,31.8224736169504
36-681,36-681,nelder_mead,180.0,0.00029405327204902487,31.8224736169504,9.722324281070968,9.8224736169504,31.8224736169504
36-681,36-681,nelder_mead,190.0,0.00015042877467932655,31.8224736169504,9.722324281070968,9.8224736169504,31.8224736169504
36-681,36-681,nelder_mead,200.0,0.24492590929436134,34.915061902999945,10.073037023544384,12.915061902999945,34.915061902999945
36-681,36-681,nelder_mead,210.0,0.23113155902558447,34.91388483040126,10.071951207824814,12.913884830401258,34.91388483040126
36-681,36-681,nelder_mead,220.0,0.2573691028682563,34.961848410964166,10.122397407889265,12.961848410964164,34.961848410964166
36-681,36-681,nelder_mead,230.0,0.23954548493534145,34.921489532376754,10.080817376648346,12.921489532376757,34.921489532376754
36-681,36-681,nelder_mead,240.0,0.23959203342996951,34.889062911272134,10.073319176435477,12.889062911272138,34.889062911272134
36-681,36-681,nelder_mead,250.0,0.24349804779689874,34.79235688660681,10.072859234825097,12.792356886606811,34.79235688660681
36-681,36-681,nelder_mead,260.0,0.005999980170358187,31.812487656634914,9.710674390741751,9.812487656634914,31.812487656634914
36-681,36-681,nelder_mead,270.0,0.24499838572021845,34.94762055532287,10.104947653527667,12.947620555322874,34.94762055532287
36-681,36-681,nelder_mead,280.0,0.25349848946211123,34.918411548281895,10.07660353787708,12.918411548281892,34.918411548281895
36-681,36-681,nelder_mead,290.0,0.24249868404670757,34.99040823958274,10.141834046228125,12.990408239582742,34.99040823958274
36-681,36-681,nelder_mead,300.0,0.24049882682610604,34.90289612076395,10.078293940202473,12.902896120763948,34.90289612076395
36-681,36-681,powell,150.0,0.0003993372470166895,31.840945582492214,9.728677052147107,9.840945582492214,31.840945582492214
36-681,36-681,powell,160.0,0.00028222250963856897,31.870362434535068,9.702965432437722,9.870362434535068,31.870362434535068
36-681,36-681,powell,170.0,0.00023733424022142613,32.021285461248844,9.784692188688766,10.021285461248844,32.021285461248844
36-681,36-681,powell,180.0,0.00029224484272627536,31.840945582492214,9.728677052147107,9.840945582492214,31.840945582492214
36-681,36-681,powell,190.0,0.00022475947663479171,31.840945582492214,9.728677052147107,9.840945582492214,31.840945582492214
36-681,36-681,powell,200.0,0.21581905726878517,35.04495857312323,10.149110834172905,13.044958573123234,35.04495857312323
36-681,36-681,powell,210.0,0.23850708445855065,35.78504280620281,10.039246848103643,13.785042806202814,35.78504280620281
36-681,36-681,powell,220.0,0.24621197143338902,35.06586913735413,10.215185692434893,13.065869137354131,35.06586913735413
36-681,36-681,powell,230.0,0.24486311576502862,35.00860345563656,10.14644768201368,13.008603455636564,35.00860345563656
36-681,36-681,powell,240.0,0.2490070093677146,34.92604746786198,10.099768542083563,12.926047467861977,34.92604746786198
36-681,36-681,powell,250.0,0.25449795692863253,34.94666408162838,10.105704338751497,12.946664081628377,34.94666408162838
36-681,36-681,powell,260.0,0.2454982128046248,34.96727355038697,10.126535128890499,12.967273550386972,34.96727355038697
36-681,36-681,powell,270.0,0.27049816548497835,35.51330828597624,10.04513239880243,13.513308285976235,35.51330828597624
36-681,36-681,powell,280.0,0.23849856214924825,35.01249316696662,10.124104001645573,13.012493166966618,35.01249316696662
36-681,36-681,powell,290.0,0.2439986819204527,34.91163422187751,10.070258875789024,12.911634221877513,34.91163422187751
36-681,36-681,powell,300.0,0.23749883448896406,34.94627005351082,10.069471642062368,12.946270053510824,34.94627005351082
36-681,36-681,grid_search,150.0,0.00021195279579544327,34.99583333333334,10.670833333333333,12.995833333333334,34.99583333333334
36-681,36-681,grid_search,160.0,0.00024472189675261687,34.99583333333334,10.670833333333333,12.995833333333334,34.99583333333334
36-681,36-681,grid_search,170.0,0.0002151900481442588,34.99583333333334,10.670833333333333,12.995833333333334,34.99583333333334
36-681,36-681,grid_search,180.0,0.00018540825029578353,34.99583333333334,10.670833333333333,12.995833333333334,34.99583333333334
36-681,36-681,grid_search,190.0,0.0001265561491394397,34.99583333333334,10.670833333333333,12.995833333333334,34.99583333333334
36-681,36-681,grid_search,200.0,0.19217472272142616,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,210.0,0.23314680974148444,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,220.0,0.21357416312411942,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,230.0,0.24823643787812916,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,240.0,0.24326709321888904,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,250.0,0.22699796730090896,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,260.0,0.2509979660355366,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,270.0,0.21899839407206537,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,280.0,0.21999854056527643,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,290.0,0.23999855903743492,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,grid_search,300.0,0.2169988215996181,38.19166666666666,10.670833333333333,16.191666666666666,38.19166666666666
36-681,36-681,bayesian,150.0,6.131559274065332e-05,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,160.0,4.3472371612580226e-05,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,170.0,3.052902895980389e-05,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,180.0,1.962808796480604e-05,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,190.0,1.811279784871386e-05,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,200.0,0.20563353977523618,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,210.0,0.2202437504231625,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,220.0,0.22362300487455877,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,230.0,0.22842374580163138,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,240.0,0.23621015701418482,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,250.0,0.23499778864958948,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,260.0,0.24099794792287912,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,270.0,0.20299843594691402,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,280.0,0.225998424823909,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,290.0,0.23049854598120187,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
36-681,36-681,bayesian,300.0,0.22749870161416297,40.00421130602864,10.07201367673099,18.004211306028637,40.00421130602864
