lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-682,48-024,differential_evolution,150.0,7.32292119187728e-05,35.7,9.776561046436363,10.7,35.7
36-682,48-024,differential_evolution,160.0,8.021541817998804e-05,35.7,9.76161684567598,10.7,35.7
36-682,48-024,differential_evolution,170.0,2.5573093847496472e-05,35.7,9.776561224072024,10.7,35.7
36-682,48-024,differential_evolution,180.0,2.8531837800454194e-05,35.7,10.134001163723227,10.7,35.7
36-682,48-024,differential_evolution,190.0,9.281338362869304e-05,35.7,10.076359036772834,10.7,35.7
36-682,48-024,differential_evolution,200.0,0.22435648590039023,37.58860949096445,9.702410343686848,12.588609490964451,37.58860949096445
36-682,48-024,differential_evolution,210.0,0.23365687834814974,37.55334004900992,9.702968459983571,12.553340049009918,37.55334004900992
36-682,48-024,differential_evolution,220.0,0.22923000684161737,37.55665819203962,9.703421757123738,12.55665819203962,37.55665819203962
36-682,48-024,differential_evolution,230.0,0.238177184698765,37.5579197028483,9.708310048580861,12.557919702848302,37.5579197028483
36-682,48-024,differential_evolution,240.0,0.2324443255505164,37.65712388434754,9.700047606386736,12.657123884347541,37.65712388434754
36-682,48-024,differential_evolution,250.0,0.2264980270000657,37.51743425989351,9.705868161824307,12.517434259893513,37.51743425989351
36-682,48-024,differential_evolution,260.0,0.23449813740989967,37.64663301812042,9.739136152991446,12.646633018120419,37.64663301812042
36-682,48-024,differential_evolution,270.0,0.23499833185819277,37.52671980034892,9.70780841106817,12.526719800348921,37.52671980034892
36-682,48-024,differential_evolution,280.0,0.2619983059559311,37.6150103325579,9.711643770240974,12.615010332557901,37.6150103325579
36-682,48-024,differential_evolution,290.0,0.2599984773377339,37.61945954501732,9.710977659116963,12.619459545017321,37.61945954501732
36-682,48-024,differential_evolution,300.0,0.23999873318674694,37.55649199002969,9.700242687037251,12.556491990029691,37.55649199002969
36-682,48-024,dual_annealing,150.0,0.00013412763263130305,35.7,9.901881345219365,10.7,35.7
