lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
LA4002,48-024,differential_evolution,150.0,0.0001588120862575352,35.7,10.074506305843366,10.7,35.7
LA4002,48-024,differential_evolution,160.0,7.64494234623655e-05,35.7,10.074506890091971,10.7,35.7
LA4002,48-024,differential_evolution,170.0,4.6528078143567184e-05,35.7,10.07450694560311,10.7,35.7
LA4002,48-024,differential_evolution,180.0,5.4803528508369715e-05,35.7,10.074506856785286,10.7,35.7
LA4002,48-024,differential_evolution,190.0,2.916683825018844e-05,35.7,10.074507034420934,10.7,35.7
LA4002,48-024,differential_evolution,200.0,0.21284338801110012,40.928371985660426,12.162752262292647,15.928371985660426,40.928371985660426
LA4002,48-024,differential_evolution,210.0,0.22157203752914165,40.748289502214924,12.180265164778792,15.748289502214924,40.748289502214924
LA4002,48-024,differential_evolution,220.0,0.22074991086044674,40.679765768851034,12.163895872696575,15.679765768851034,40.679765768851034
LA4002,48-024,differential_evolution,230.0,0.22647111561713498,40.67637324102513,12.176836484642685,15.676373241025134,40.67637324102513
LA4002,48-024,differential_evolution,240.0,0.23768173910419238,40.734115818014615,12.169890354131004,15.734115818014615,40.734115818014615
LA4002,48-024,differential_evolution,250.0,0.25449760115264797,40.74599188261012,12.16106974180698,15.74599188261012,40.74599188261012
LA4002,48-024,differential_evolution,260.0,0.23899795355501224,40.76044061502775,12.159683861653834,15.760440615027747,40.76044061502775
LA4002,48-024,differential_evolution,270.0,0.24949807509716238,40.68432684591882,12.196816921648571,15.684326845918818,40.68432684591882
LA4002,48-024,differential_evolution,280.0,0.25499821631509456,40.834246673047275,12.264241332120708,15.834246673047275,40.834246673047275
LA4002,48-024,differential_evolution,290.0,0.23299853649873217,40.714472438408635,12.160915295106589,15.714472438408635,40.714472438408635
LA4002,48-024,differential_evolution,300.0,0.2489985719705837,40.75111368285214,12.173245889288337,15.751113682852143,40.75111368285214
LA4002,48-024,dual_annealing,150.0,0.0001061536867894382,35.7,10.01929329033186,10.7,35.7
LA4002,48-024,dual_annealing,160.0,6.540879046750429e-05,35.7,9.863462983733935,10.7,35.7
LA4002,48-024,dual_annealing,170.0,4.6643066914727076e-05,35.7,9.919424339919079,10.7,35.7
LA4002,48-024,dual_annealing,180.0,4.698637138963962e-05,35.7,9.790859755011425,10.7,35.7
LA4002,48-024,dual_annealing,190.0,4.371824630225049e-05,35.7,9.737880540720333,10.7,35.7
LA4002,48-024,dual_annealing,200.0,0.20856861195212514,40.7742682347223,12.206640744058376,15.774268234722296,40.7742682347223
LA4002,48-024,dual_annealing,210.0,0.2197524123427429,40.78837106282591,12.231713402879343,15.788371062825908,40.78837106282591
LA4002,48-024,dual_annealing,220.0,0.21260835902746983,40.76092898321459,12.201509810775539,15.76092898321459,40.76092898321459
LA4002,48-024,dual_annealing,230.0,0.22356579895048598,40.70528136377807,12.18759763531894,15.705281363778067,40.70528136377807
LA4002,48-024,dual_annealing,240.0,0.22335097953524308,40.93213051821683,12.378557555124369,15.932130518216828,40.93213051821683
