lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-682,LA4021,nelder_mead,270.0,0.2224982459629176,43.33188422913077,10.393586228223306,13.331884229130772,43.33188422913077
36-682,LA4021,nelder_mead,280.0,0.23549832095912898,43.33510842066629,10.394333097423708,13.335108420666291,43.33510842066629
36-682,LA4021,nelder_mead,290.0,0.22699850606394836,44.11677184305195,10.381504576883785,14.11677184305195,44.11677184305195
36-682,LA4021,nelder_mead,300.0,0.24499857180990828,43.30395571102528,10.38866499753221,13.303955711025282,43.30395571102528
36-682,LA4021,powell,190.0,6.171667377364014e-07,39.931115273279794,9.791796012568,9.931115273279794,39.931115273279794
36-682,LA4021,powell,200.0,0.20379390392444377,43.25548237703256,10.389427622726716,13.255482377032555,43.25548237703256
36-682,LA4021,powell,210.0,0.21338944710068272,43.31609097345837,10.394418862743542,13.31609097345837,43.31609097345837
36-682,LA4021,powell,220.0,0.20098904580442187,43.225280945581886,10.389238601184196,13.225280945581888,43.225280945581886
36-682,LA4021,powell,230.0,0.22391093229154335,43.352958577646035,10.388469894811877,13.352958577646039,43.352958577646035
36-682,LA4021,powell,240.0,0.22082835704057757,43.36305160935319,10.387352128321632,13.363051609353194,43.36305160935319
36-682,LA4021,powell,250.0,0.23749770039899115,43.603945529314245,10.385890106787853,13.603945529314244,43.603945529314245
36-682,LA4021,powell,260.0,0.2549965499062551,64.40141047022084,10.171354442367214,34.401410470220846,64.40141047022084
36-682,LA4021,powell,270.0,0.2159983015649542,43.28153680080497,10.389549604047504,13.281536800804968,43.28153680080497
36-682,LA4021,powell,280.0,0.2169984551770454,43.296076902722135,10.388819835345416,13.296076902722135,43.296076902722135
36-682,LA4021,powell,290.0,0.22799852817750146,43.364887948312266,10.392919682998322,13.364887948312266,43.364887948312266
36-682,LA4021,powell,300.0,0.24099843224356488,47.6901832481241,10.349488384670433,17.6901832481241,47.6901832481241
36-682,LA4021,grid_search,180.0,1.265155290854459e-05,44.1625,10.545833333333333,14.1625,44.1625
36-682,LA4021,grid_search,190.0,1.0604367765491465e-05,44.1625,10.545833333333333,14.1625,44.1625
36-682,LA4021,grid_search,200.0,0.20544811305524457,94.7,9.7,64.7,94.7
36-682,LA4021,grid_search,210.0,0.22326924478952767,94.7,9.7,64.7,94.7
36-682,LA4021,grid_search,220.0,0.2618275742753928,94.7,9.7,64.7,94.7
36-682,LA4021,grid_search,230.0,0.26611119991111437,94.7,9.7,64.7,94.7
36-682,LA4021,grid_search,240.0,0.278759265791117,119.7,9.7,89.7,119.7
36-682,LA4021,grid_search,250.0,0.2879920281163673,114.7,9.7,84.7,114.7
36-682,LA4021,grid_search,260.0,0.2779920892311813,129.7,9.7,99.7,129.7
36-682,LA4021,grid_search,270.0,0.2819947739389155,94.7,9.7,64.7,94.7
36-682,LA4021,grid_search,280.0,0.3219939994296433,104.7,9.7,74.7,104.7
36-682,LA4021,grid_search,290.0,0.2859946925328833,114.7,9.7,84.7,114.7
36-682,LA4021,grid_search,300.0,0.27199585269133414,104.7,9.7,74.7,104.7
36-682,LA4021,bayesian,180.0,3.1575762402419645e-06,48.23510513165078,10.024114920070348,18.235105131650784,48.23510513165078
36-682,LA4021,bayesian,190.0,2.8088050512133713e-06,48.23510513165078,10.024114920070348,18.235105131650784,48.23510513165078
36-682,LA4021,bayesian,200.0,0.15644804093170514,50.28001802814439,10.218529404194552,20.28001802814439,50.28001802814439
36-682,LA4021,bayesian,210.0,0.17022985580679442,50.280038050122855,10.218444138082313,20.280038050122858,50.280038050122855
36-682,LA4021,bayesian,220.0,0.1817386936030095,50.28006075390993,10.218493590215285,20.28006075390993,50.28006075390993
36-682,LA4021,bayesian,230.0,0.19375599297996182,50.27999700084362,10.218366504137315,20.279997000843622,50.27999700084362
36-682,LA4021,bayesian,240.0,0.17499332720942506,50.28005817650374,10.218355758273654,20.280058176503744,50.28005817650374
36-682,LA4021,bayesian,250.0,0.18899784746700482,50.28001621949731,10.21849603650893,20.280016219497313,50.28001621949731
36-682,LA4021,bayesian,260.0,0.20099792844018619,50.27996436151579,10.218482481960553,20.279964361515788,50.27996436151579
36-682,LA4021,bayesian,270.0,0.20599807676641455,50.28003787387543,10.21845808334988,20.28003787387543,50.28003787387543
36-682,LA4021,bayesian,280.0,0.1849984390375689,50.280005621131274,10.218425502933671,20.280005621131274,50.280005621131274
36-682,LA4021,bayesian,290.0,0.18649857634186093,50.28003254667428,10.218425313437073,20.280032546674278,50.28003254667428
36-682,LA4021,bayesian,300.0,0.18949869007027775,50.28000075912958,10.21842983873603,20.280000759129578,50.28000075912958
