lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-682,LA4002,dual_annealing,240.0,0.2166291732363371,37.548414666728625,9.742435725388004,12.548414666728624,37.548414666728625
36-682,LA4002,dual_annealing,250.0,0.24799784450293227,37.59302216269953,9.777503948636463,12.593022162699532,37.59302216269953
36-682,LA4002,dual_annealing,260.0,0.23799812305093604,37.60902680816511,9.788976305016323,12.609026808165108,37.60902680816511
36-682,LA4002,dual_annealing,270.0,0.2469982373901787,37.55511511069081,9.7271424947986,12.555115110690803,37.55511511069081
36-682,LA4002,dual_annealing,280.0,0.23549847633420568,37.57048356077105,9.74672874834166,12.570483560771056,37.57048356077105
36-682,LA4002,dual_annealing,290.0,0.2569985007987252,37.52879637548564,9.709868270961277,12.528796375485637,37.52879637548564
36-682,LA4002,dual_annealing,300.0,0.23149878913997107,37.6023437506767,9.775603606516178,12.6023437506767,37.6023437506767
36-682,LA4002,nelder_mead,150.0,0.00019415570653426284,34.80925130601535,9.702204876153617,9.809251306015348,34.80925130601535
36-682,LA4002,nelder_mead,160.0,0.00014831080221731235,34.80925130601535,9.702204876153617,9.809251306015348,34.80925130601535
36-682,LA4002,nelder_mead,170.0,0.0001044100900592936,34.80925130601535,9.702204876153617,9.809251306015348,34.80925130601535
36-682,LA4002,nelder_mead,180.0,0.00013784586582675338,34.80925130601535,9.702204876153617,9.809251306015348,34.80925130601535
36-682,LA4002,nelder_mead,190.0,8.283720496368664e-05,34.80925130601535,9.702204876153617,9.809251306015348,34.80925130601535
36-682,LA4002,nelder_mead,200.0,0.21386375587039413,37.51462310083983,9.703623315794555,12.514623100839831,37.51462310083983
36-682,LA4002,nelder_mead,210.0,0.2238897955074649,37.52114288733519,9.70131144660871,12.521142887335188,37.52114288733519
36-682,LA4002,nelder_mead,220.0,0.22968989932603864,37.49222227147108,9.701898738273327,12.49222227147108,37.49222227147108
36-682,LA4002,nelder_mead,230.0,0.24059798258117163,37.52645409197136,9.70093729216021,12.526454091971363,37.52645409197136
36-682,LA4002,nelder_mead,240.0,0.2383903764657383,37.52542191754834,9.702230590994095,12.52542191754834,37.52542191754834
36-682,LA4002,nelder_mead,250.0,0.24849784765146,37.56600483224681,9.746723386288775,12.56600483224681,37.56600483224681
36-682,LA4002,nelder_mead,260.0,0.24549806832791074,37.47407792772236,9.701100844668915,12.474077927722362,37.47407792772236
36-682,LA4002,nelder_mead,270.0,0.22799837436062562,37.50016889692492,9.704759511518029,12.500168896924922,37.50016889692492
36-682,LA4002,nelder_mead,280.0,0.24849840081811078,37.51162592966184,9.704201314278109,12.51162592966184,37.51162592966184
36-682,LA4002,nelder_mead,290.0,0.25949848649879137,37.52721478593918,9.703925435491673,12.527214785939176,37.52721478593918
36-682,LA4002,nelder_mead,300.0,0.2459987019647732,37.5221355807618,9.712560127279703,12.5221355807618,37.5221355807618
36-682,LA4002,powell,150.0,0.00010844455082373656,35.00812981083359,9.707244213236908,10.008129810833585,35.00812981083359
36-682,LA4002,powell,160.0,9.018073157014486e-05,35.00812981083359,9.707244213236908,10.008129810833585,35.00812981083359
36-682,LA4002,powell,170.0,9.978211793383357e-05,35.00812981083359,9.707244213236908,10.008129810833585,35.00812981083359
36-682,LA4002,powell,180.0,0.00014066913105786522,35.00812981083359,9.707244213236908,10.008129810833585,35.00812981083359
36-682,LA4002,powell,190.0,0.00010511267321166108,35.00812981083359,9.707244213236908,10.008129810833585,35.00812981083359
36-682,LA4002,powell,200.0,0.21557766185970145,37.51544099088599,9.700526389878252,12.515440990885988,37.51544099088599
36-682,LA4002,powell,210.0,0.23600755660071937,37.50511732875282,9.710643444821212,12.505117328752817,37.50511732875282
36-682,LA4002,powell,220.0,0.22773470736986656,37.55565686226867,9.708557162344958,12.555656862268672,37.55565686226867
36-682,LA4002,powell,230.0,0.23911659543157585,37.54242970363408,9.715396166272033,12.542429703634076,37.54242970363408
36-682,LA4002,powell,240.0,0.22946673926981903,37.63715842388117,9.700310595172176,12.637158423881166,37.63715842388117
36-682,LA4002,powell,250.0,0.24299788727212412,37.54130477721323,9.7154700183286,12.541304777213231,37.54130477721323
36-682,LA4002,powell,260.0,0.2559979943370936,37.51774774233031,9.712486197219071,12.51774774233031,37.51774774233031
36-682,LA4002,powell,270.0,0.2549981715163452,37.60570852221758,9.70005428767947,12.60570852221758,37.60570852221758
36-682,LA4002,powell,280.0,0.25249837857303564,37.53211532677197,9.700278375793255,12.532115326771976,37.53211532677197
36-682,LA4002,powell,290.0,0.2579985042972501,37.54028579175177,9.71532135036211,12.540285791751769,37.54028579175177
36-682,LA4002,powell,300.0,0.23499876445228307,37.517471939730456,9.716334521140109,12.517471939730454,37.517471939730456
36-682,LA4002,grid_search,150.0,0.00013080477213271157,38.43333333333334,10.545833333333333,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,160.0,6.302997876058466e-05,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,170.0,4.9193138574725196e-05,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,180.0,5.5848566795204464e-05,38.43333333333334,11.391666666666666,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,190.0,5.145815678010994e-05,38.43333333333334,11.391666666666666,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,200.0,0.24631323506374384,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,210.0,0.24235022408428133,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,220.0,0.23747520795025454,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,230.0,0.2560254964265005,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,240.0,0.2425871633971461,47.2,9.7,22.2,47.2
36-682,LA4002,grid_search,250.0,0.23399789468101223,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,260.0,0.26999726460103957,47.2,9.7,22.2,47.2
36-682,LA4002,grid_search,270.0,0.26599756259142204,47.2,9.7,22.2,47.2
36-682,LA4002,grid_search,280.0,0.2839976435840437,47.2,9.7,22.2,47.2
36-682,LA4002,grid_search,290.0,0.24499852242383083,38.43333333333334,9.7,13.433333333333334,38.43333333333334
36-682,LA4002,grid_search,300.0,0.2559982614187584,47.2,9.7,22.2,47.2
36-682,LA4002,bayesian,150.0,3.7033633182565545e-05,42.65787056759541,10.024114920070348,17.657870567595413,42.65787056759541
36-682,LA4002,bayesian,160.0,2.2483623771743216e-05,42.65787056759541,10.024114920070348,17.657870567595413,42.65787056759541
36-682,LA4002,bayesian,170.0,1.517093348382254e-05,42.65787056759541,10.024114920070348,17.657870567595413,42.65787056759541
36-682,LA4002,bayesian,180.0,1.0394890918956328e-05,42.65787056759541,10.024114920070348,17.657870567595413,42.65787056759541
36-682,LA4002,bayesian,190.0,8.42552313812098e-06,42.65787056759541,10.024114920070348,17.657870567595413,42.65787056759541
36-682,LA4002,bayesian,200.0,0.2002693608470827,42.84292488105864,9.81902165809751,17.842924881058643,42.84292488105864
36-682,LA4002,bayesian,210.0,0.21116440384636934,42.85795349204071,9.80524147963824,17.85795349204071,42.85795349204071
36-682,LA4002,bayesian,220.0,0.2285890724831828,42.84513922532759,9.8164233081205,17.845139225327593,42.84513922532759
36-682,LA4002,bayesian,230.0,0.2172956316027065,42.857959225493346,9.805260349801635,17.85795922549335,42.857959225493346
36-682,LA4002,bayesian,240.0,0.21625817376938175,42.842923379048756,9.81900867394807,17.842923379048752,42.842923379048756
36-682,LA4002,bayesian,250.0,0.25699731334364345,44.23450377975522,9.7,19.234503779755222,44.23450377975522
36-682,LA4002,bayesian,260.0,0.22999789681338326,42.85796829480433,9.805343986947177,17.85796829480433,42.85796829480433
36-682,LA4002,bayesian,270.0,0.25149784681834264,44.23450338248404,9.7,19.234503382484043,44.23450338248404
36-682,LA4002,bayesian,280.0,0.2514980525511763,44.23450225346046,9.7,19.234502253460466,44.23450225346046
36-682,LA4002,bayesian,290.0,0.24799826238316486,44.23450369815833,9.7,19.234503698158328,44.23450369815833
36-682,LA4002,bayesian,300.0,0.23849853854123318,42.857957042307675,9.805254313335784,17.85795704230767,42.857957042307675
