lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber
36-681,LA4936,dual_annealing,200.0,0.18006946625141648,44.07913174379445,11.188306203884697,13.979131743794445,44.07913174379445
36-681,LA4936,dual_annealing,210.0,0.18960968970427008,44.15077225360386,11.264275970473493,14.050772253603862,44.15077225360386
36-681,LA4936,dual_annealing,220.0,0.20279293763580972,44.074125293831806,11.199880078756012,13.974125293831802,44.074125293831806
36-681,LA4936,dual_annealing,230.0,0.22490577047428456,44.199683096091405,11.122151202801062,14.099683096091402,44.199683096091405
36-681,LA4936,dual_annealing,240.0,0.20736523041492086,44.06666288703997,11.177083893611362,13.966662887039963,44.06666288703997
36-681,LA4936,dual_annealing,250.0,0.21849778174023712,44.15287181991029,11.26468402404803,14.052871819910287,44.15287181991029
36-681,LA4936,dual_annealing,260.0,0.22349787887716874,44.43607418827429,11.200459078795806,14.336074188274292,44.43607418827429
36-681,LA4936,dual_annealing,270.0,0.20649828321428257,44.22593517477789,11.337995598070481,14.125935174777883,44.22593517477789
36-681,LA4936,dual_annealing,280.0,0.2159983735047369,44.118450132742794,11.23380888036727,14.018450132742796,44.118450132742794
36-681,LA4936,dual_annealing,290.0,0.2144985459931094,44.0619704653366,11.181633102628886,13.961970465336595,44.0619704653366
36-681,LA4936,dual_annealing,300.0,0.19999876111566853,44.11573800341476,11.224797189579863,14.015738003414764,44.11573800341476
36-681,LA4936,nelder_mead,150.0,0.0004679172773524948,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,160.0,0.00017485302421071545,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,170.0,0.00033605890950740225,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,180.0,0.00023526815403657246,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,190.0,0.0002478647382088723,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,200.0,0.014718384530667747,39.90801744009443,9.705841534708902,9.808017440094432,39.90801744009443
36-681,LA4936,nelder_mead,210.0,0.00871073917721291,39.91381335876814,9.71093493099631,9.81381335876814,39.91381335876814
36-681,LA4936,nelder_mead,220.0,0.009320089425300578,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,230.0,0.014353336533670017,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,240.0,0.009453124850117952,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,250.0,0.008999964296533748,39.91381335876814,9.71093493099631,9.81381335876814,39.91381335876814
36-681,LA4936,nelder_mead,260.0,0.01049996230927157,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,270.0,0.013499956167809994,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,280.0,0.00949997208035369,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,nelder_mead,290.0,0.007999978686736627,39.94548037345335,9.742374832954763,9.845480373453348,39.94548037345335
36-681,LA4936,nelder_mead,300.0,0.007499981966148728,39.90816045877458,9.704379462020569,9.808160458774578,39.90816045877458
36-681,LA4936,powell,150.0,0.0003196927020183811,39.952741394523166,9.72867704252837,9.852741394523163,39.952741394523166
36-681,LA4936,powell,160.0,0.0002793986984989138,39.952741394523166,9.72867704252837,9.852741394523163,39.952741394523166
36-681,LA4936,powell,170.0,0.00020665443917654088,39.952741394523166,9.72867704252837,9.852741394523163,39.952741394523166
36-681,LA4936,powell,180.0,0.000310404361814533,39.952741394523166,9.72867704252837,9.852741394523163,39.952741394523166
36-681,LA4936,powell,190.0,0.0001376386111163804,41.751115273279794,11.509830009610507,11.651115273279792,41.751115273279794
36-681,LA4936,powell,200.0,0.17831929939628852,44.462491606461164,11.233094191612242,14.362491606461164,44.462491606461164
36-681,LA4936,powell,210.0,0.19718101259470952,44.06043204407953,11.166021710392094,13.960432044079532,44.06043204407953
36-681,LA4936,powell,220.0,0.20092882210105473,44.027336444614896,11.13383579164698,13.927336444614896,44.027336444614896
36-681,LA4936,powell,230.0,0.2108759860853944,44.08643579381924,11.133174677982247,13.986435793819238,44.08643579381924
36-681,LA4936,powell,240.0,0.21864622385723684,44.15239208499886,11.129618297050385,14.052392084998855,44.15239208499886
36-681,LA4936,powell,250.0,0.22249772749519736,44.09652805790685,11.185805401945387,13.996528057906847,44.09652805790685
36-681,LA4936,powell,260.0,0.222497970400447,44.04291148186822,11.138448472681665,13.942911481868213,44.04291148186822
36-681,LA4936,powell,270.0,0.22099817117915146,44.06419782270064,11.169754493234601,13.964197822700642,44.06419782270064
36-681,LA4936,powell,280.0,0.21349838561084414,44.09250947899117,11.1818513302856,13.992509478991165,44.09250947899117
36-681,LA4936,powell,290.0,0.2319984044009151,44.14824892578838,11.215272064967804,14.048248925788378,44.14824892578838
36-681,LA4936,powell,300.0,0.21699864000441849,44.096849023470234,11.13076943353729,13.996849023470235,44.096849023470234
36-681,LA4936,grid_search,150.0,0.00015451643351524697,44.27708333333334,11.641666666666666,14.177083333333332,44.27708333333334
36-681,LA4936,grid_search,160.0,0.00017707996910750555,44.27708333333334,11.641666666666666,14.177083333333332,44.27708333333334
36-681,LA4936,grid_search,170.0,9.654262536419905e-05,44.27708333333334,11.641666666666666,14.177083333333332,44.27708333333334
36-681,LA4936,grid_search,180.0,7.911867075089182e-05,44.27708333333334,12.612499999999999,14.177083333333332,44.27708333333334
36-681,LA4936,grid_search,190.0,6.632442177604921e-05,44.27708333333334,13.583333333333332,14.177083333333332,44.27708333333334
36-681,LA4936,grid_search,200.0,0.18793271248736867,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,210.0,0.2087926151747251,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,220.0,0.24479130689676876,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,230.0,0.27230590617114564,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,240.0,0.2637070855754448,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,250.0,0.2529944674391766,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,260.0,0.27499455865015787,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,270.0,0.2549954347971165,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,280.0,0.2429960641106458,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,grid_search,290.0,0.2609961745414571,89.96666666666667,9.7,59.86666666666666,89.96666666666667
36-681,LA4936,grid_search,300.0,0.23699685701059217,89.96666666666667,9.7,59.86666666666667,89.96666666666667
36-681,LA4936,bayesian,150.0,3.512676828690932e-06,49.03933129979834,10.07201367673099,18.93933129979834,49.03933129979834
36-681,LA4936,bayesian,160.0,2.1975111925561966e-06,49.03933129979834,10.07201367673099,18.93933129979834,49.03933129979834
36-681,LA4936,bayesian,170.0,1.3876789855036373e-06,49.03933129979834,10.07201367673099,18.93933129979834,49.03933129979834
36-681,LA4936,bayesian,180.0,7.751524608116788e-07,49.03933129979834,10.07201367673099,18.93933129979834,49.03933129979834
36-681,LA4936,bayesian,190.0,8.338352830624089e-07,49.03933129979834,10.07201367673099,18.93933129979834,49.03933129979834
36-681,LA4936,bayesian,200.0,0.18713325552696658,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,210.0,0.20153250849177606,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,220.0,0.2019911066861295,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,230.0,0.21627399412116968,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,240.0,0.21557197351005966,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,250.0,0.22149638996338364,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,260.0,0.23349655630436233,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,270.0,0.23449687028208838,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,280.0,0.22449728891609608,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,290.0,0.2319974651505163,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
36-681,LA4936,bayesian,300.0,0.22899773620260472,67.62765353029931,11.014389791331435,37.52765353029932,67.62765353029931
