lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
LA4021,48-273,differential_evolution,150.0,0.302,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,160.0,0.302,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,170.0,0.285,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,180.0,0.266,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,190.0,0.267,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,200.0,0.296,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,210.0,0.315,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,220.0,0.309,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,230.0,0.271,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,240.0,0.304,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,250.0,0.271,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,260.0,0.281,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,270.0,0.263,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,280.0,0.288,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,290.0,0.294,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,differential_evolution,300.0,0.301,60.473453419093865,11.288787258460971,22.473453419093865,60.473453419093865,SfccfF,argon
LA4021,48-273,dual_annealing,150.0,0.304,60.30753574613263,11.307392761587987,22.307535746132626,60.30753574613263,SfccfF,argon
LA4021,48-273,dual_annealing,160.0,0.296,60.30753574613263,11.307392761587987,22.307535746132626,60.30753574613263,SfccfF,argon
LA4021,48-273,dual_annealing,170.0,0.323,60.30753574613263,11.307392761587987,22.307535746132626,60.30753574613263,SfccfF,argon
LA4021,48-273,dual_annealing,180.0,0.277,60.30753574613263,11.307392761587987,22.307535746132626,60.30753574613263,SfccfF,argon
LA4021,48-273,dual_annealing,190.0,0.313,60.30753574613263,11.307392761587987,22.307535746132626,60.30753574613263,SfccfF,argon
