lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
49-959,36-687,differential_evolution,150.0,0.316,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,160.0,0.287,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,170.0,0.31,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,180.0,0.315,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,190.0,0.32,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,200.0,0.323,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,210.0,0.337,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,220.0,0.315,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,230.0,0.301,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,240.0,0.323,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,250.0,0.298,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,260.0,0.327,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,270.0,0.326,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,280.0,0.318,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,290.0,0.3,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,differential_evolution,300.0,0.307,56.23119463320585,13.66736940776926,20.231194633205853,56.23119463320585,SfccfF,argon
49-959,36-687,dual_annealing,150.0,0.297,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,160.0,0.297,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,170.0,0.316,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,180.0,0.318,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,190.0,0.311,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,200.0,0.311,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,210.0,0.299,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,220.0,0.336,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,230.0,0.313,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,240.0,0.294,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,250.0,0.325,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,260.0,0.322,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,270.0,0.306,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,280.0,0.311,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
49-959,36-687,dual_annealing,290.0,0.299,56.50577000571971,13.651576727288653,20.50577000571971,56.50577000571971,SfccfF,argon
