lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-273,LA4936,38.0,30.1,19.37276015494237,26.626905439170642,56.72690543917064,56.72690543917064,0.2005
48-273,48-273,38.0,38.0,21.346109766625837,28.7,66.7,66.7,0.1975
36-690,48-273,40.0,38.0,22.44845383485532,30.409987777265073,68.40998777726507,68.40998777726507,0.1965
48-273,84-278,38.0,30.0,19.37353654987803,26.62571826834423,56.62571826834423,56.62571826834423,0.18
48-273,84-279,38.0,45.0,21.524141908048108,33.093818432662886,78.09381843266289,78.09381843266289,0.178
36-690,LA4936,40.0,30.1,20.2855517165916,27.79182880036381,57.89182880036381,57.89182880036381,0.176
36-690,84-279,40.0,45.0,22.675717488602103,32.223285999094585,77.22328599909459,77.22328599909459,0.174
36-690,84-278,40.0,30.0,20.317319108566956,27.87314205052339,57.87314205052339,57.87314205052339,0.1705
36-690,LA4002,40.0,25.0,19.06610730689386,26.56953857602666,51.56953857602666,51.56953857602666,0.1595
48-273,48-024,38.0,25.0,18.198345145143296,25.46982099994016,50.46982099994016,50.46982099994016,0.159
36-690,36-688,40.0,54.0,23.784346632075355,36.7,90.7,90.7,0.156
36-690,LA4042,40.0,60.0,24.01005341201365,39.7,99.7,99.7,0.154
36-690,84-283,40.0,60.0,24.279952939388025,39.7,99.7,99.7,0.1535
48-273,84-283,38.0,60.0,23.024986133579162,39.7,99.7,99.7,0.1535
48-273,36-688,38.0,54.0,22.410545761154225,36.7,90.7,90.7,0.153
36-690,49-959,40.0,30.0,20.936587733228734,28.559739595348873,58.55973959534887,58.55973959534887,0.152
48-273,LA4002,38.0,25.0,18.226290150689437,25.47828170804641,50.47828170804641,50.47828170804641,0.149
48-273,49-959,38.0,30.0,19.93678506755826,27.235207100621416,57.235207100621416,57.235207100621416,0.1485
36-690,49-963,40.0,60.0,24.117587812280327,39.7,99.7,99.7,0.1485
36-690,84-280,40.0,60.0,24.003925300581216,44.26440350038159,104.26440350038159,104.26440350038159,0.1475
48-273,84-277,38.0,25.0,18.40290503800405,25.650089296160694,50.650089296160694,50.650089296160694,0.147
48-273,48-025,38.0,30.0,19.360672930783352,26.600806023633695,56.600806023633695,56.600806023633695,0.147
36-690,48-025,40.0,30.0,20.296285587745658,27.810297303643047,57.81029730364305,57.81029730364305,0.1455
36-690,48-670,40.0,60.0,24.175172194569143,39.7,99.7,99.7,0.1425
48-273,49-963,38.0,60.0,22.85149134151159,39.7,99.7,99.7,0.1425
48-273,LA4042,38.0,60.0,22.77286949463717,39.7,99.7,99.7,0.142
49-963,84-283,60.0,60.0,36.20590188175177,39.72940764010356,99.72940764010356,99.72940764010356,0.142
48-273,84-280,38.0,60.0,22.8080882015281,39.7,99.7,99.7,0.14
48-273,LA4464,38.0,60.2,24.167649872020903,39.8,100.0,100.0,0.14
36-690,LA4464,40.0,60.2,25.48873384162959,39.8,100.0,100.0,0.138
49-963,LA4464,60.0,60.2,38.70673776768234,42.63930054053799,102.83930054053799,102.83930054053799,0.137
48-273,LA4021,38.0,30.0,21.237687422165443,28.496230289902357,58.49623028990236,58.49623028990236,0.136
