lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-668,LA4021,18.0,30.0,9.706300134615002,24.7,54.7,54.7,0.211
48-668,LA4647,18.0,20.1,9.746488308741046,19.75,39.85,39.85,0.188
48-668,LA4002,18.0,25.0,9.703055768051685,22.2,47.2,47.2,0.177
48-668,49-959,18.0,30.0,9.702858555707333,24.7,54.7,54.7,0.177
48-668,84-277,18.0,25.0,9.702939691037162,22.2,47.2,47.2,0.175
48-668,LA4936,18.0,30.1,9.711600211013616,24.75,54.85,54.85,0.1725
48-668,48-273,18.0,38.0,9.707280124111772,28.7,66.7,66.7,0.172
48-668,36-688,18.0,54.0,9.788686369792472,38.256940883212565,92.25694088321256,92.25694088321256,0.172
48-668,84-279,18.0,45.0,9.709553595618974,32.2,77.2,77.2,0.17
48-668,48-024,18.0,25.0,9.702377384027132,22.2,47.2,47.2,0.168
48-668,48-025,18.0,30.0,9.702592390647016,24.7,54.7,54.7,0.1675
48-668,48-668,18.0,18.0,9.70315876130005,18.7,36.7,36.7,0.1655
48-668,36-683,18.0,25.0,9.705937552997801,22.2,47.2,47.2,0.165
48-668,45-694,18.0,18.0,9.736750724564727,18.7,36.7,36.7,0.1635
48-668,84-278,18.0,30.0,9.710201757424846,24.7,54.7,54.7,0.1605
48-668,LA4194,18.0,20.1,9.706058418218177,19.75,39.85,39.85,0.1585
48-668,84-283,18.0,60.0,10.022891376147186,39.7,99.7,99.7,0.1535
48-668,48-670,18.0,60.0,9.991628699751177,39.7,99.7,99.7,0.151
48-668,LA4966,18.0,30.1,9.763123121006117,24.75,54.85,54.85,0.1505
48-668,49-963,18.0,60.0,9.981131811179672,39.7,99.7,99.7,0.1475
48-668,LA4042,18.0,60.0,9.949430724651942,39.7,99.7,99.7,0.144
48-668,LA4022,18.0,60.0,9.999751898778449,39.7,99.7,99.7,0.1435
48-668,84-280,18.0,60.0,9.97925844414293,39.7,99.7,99.7,0.141
48-668,45-692,18.0,18.0,9.763904129661277,18.7,36.7,36.7,0.1275
48-668,LA4464,18.0,60.2,10.28086901647642,39.8,100.0,100.0,0.1275
48-668,45-693,18.0,13.5,9.706012145725722,16.45,29.95,29.95,0.0975
48-668,84-285,18.0,120.0,10.880088783661709,69.7,189.7,189.7,0.0935
48-668,89-414,18.0,25.0,10.589151245497964,22.2,47.2,47.2,0.0875
LA4001,84-278,15.0,30.0,18.945548527649066,24.845895450225285,54.845895450225285,54.845895450225285,0.087
LA4001,49-959,15.0,30.0,19.005543141967056,24.7,54.7,54.7,0.0865
LA4001,48-666,15.0,12.0,9.916988884373731,17.065212037829088,29.065212037829088,29.065212037829088,0.0845
LA4001,45-693,15.0,13.5,9.70156042079995,16.909467880459406,30.409467880459406,30.409467880459406,0.083
48-668,48-666,18.0,12.0,9.708044662534258,15.7,27.7,27.7,0.0805
LA4001,48-025,15.0,30.0,18.895458564406038,24.89923164409607,54.89923164409607,54.89923164409607,0.08
LA4001,45-694,15.0,18.0,9.715608139748785,18.7,36.7,36.7,0.0775
LA4001,45-691,15.0,12.0,9.747538126717206,16.66110030997147,28.66110030997147,28.66110030997147,0.0765
LA4001,LA4647,15.0,20.1,9.704863361023648,19.75,39.85,39.85,0.076
LA4001,48-668,15.0,18.0,9.70244373738416,18.7,36.7,36.7,0.075
48-668,45-691,18.0,12.0,10.024191971441962,15.7,27.7,27.7,0.07
LA4001,70-888,15.0,12.0,9.701350619270777,15.7,27.7,27.7,0.07
LA4001,LA4936,15.0,30.1,19.22379517781331,25.22515051167978,55.32515051167978,55.32515051167978,0.0695
