lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
45-692,LA4021,18.0,30.0,9.715540974320936,24.7,54.7,54.7,0.142
45-692,LA4002,18.0,25.0,9.795098938100915,22.2,47.2,47.2,0.139
45-692,36-683,18.0,25.0,9.706404758984775,22.2,47.2,47.2,0.1375
45-692,LA4464,18.0,60.2,10.405438893909146,39.8,100.0,100.0,0.1375
45-692,LA4194,18.0,20.1,9.852691058354802,19.75,39.85,39.85,0.135
45-692,LA4966,18.0,30.1,9.702861343252414,24.75,54.85,54.85,0.135
45-692,48-024,18.0,25.0,9.740093578753282,22.2,47.2,47.2,0.1335
45-692,84-277,18.0,25.0,9.768369279485745,22.2,47.2,47.2,0.1325
45-692,49-959,18.0,30.0,9.760956949521294,24.7,54.7,54.7,0.1315
45-692,LA4647,18.0,20.1,9.726878854365461,19.75,39.85,39.85,0.1305
45-692,45-692,18.0,18.0,9.702617778895023,18.7,36.7,36.7,0.13
45-692,84-283,18.0,60.0,10.036168943050551,39.7,99.7,99.7,0.128
45-692,45-694,18.0,18.0,9.702231900172606,18.7,36.7,36.7,0.1275
45-692,LA4936,18.0,30.1,9.70679522193798,24.75,54.85,54.85,0.1275
45-692,48-025,18.0,30.0,9.713166546555728,24.7,54.7,54.7,0.1265
45-692,48-273,18.0,38.0,9.708498616817694,28.7,66.7,66.7,0.126
45-692,48-670,18.0,60.0,9.98069961748245,40.028615383698764,100.02861538369876,100.02861538369876,0.126
45-692,48-668,18.0,18.0,9.712166849289975,18.7,36.7,36.7,0.1235
45-692,36-688,18.0,54.0,9.857347656669921,36.7,90.7,90.7,0.123
45-692,LA4022,18.0,60.0,9.99911748250206,39.7,99.7,99.7,0.122
45-692,49-963,18.0,60.0,9.980959047641537,39.7,99.7,99.7,0.1215
45-692,84-278,18.0,30.0,9.838503176683382,24.7,54.7,54.7,0.121
45-692,LA4042,18.0,60.0,10.0663595937765,39.7,99.7,99.7,0.121
45-692,84-279,18.0,45.0,9.71120103919132,32.2,77.2,77.2,0.1195
48-664,LA4280,15.0,10.0,9.760530102960207,44.17557701089432,54.17557701089432,54.17557701089432,0.1125
45-692,84-280,18.0,60.0,10.140035286680792,39.7,99.7,99.7,0.1085
45-692,45-691,18.0,12.0,9.782053556796305,15.7,27.7,27.7,0.102
45-692,84-285,18.0,120.0,10.86771009957058,69.7,189.7,189.7,0.098
48-664,45-693,15.0,13.5,9.700568684174499,16.884298381797656,30.384298381797656,30.384298381797656,0.0965
45-693,70-886,13.5,8.0,9.716645668595913,39.973530610930496,47.973530610930496,47.973530610930496,0.0945
45-692,45-693,18.0,13.5,9.750715973291138,16.45,29.95,29.95,0.094
45-692,48-666,18.0,12.0,9.746734693223665,15.7,27.7,27.7,0.083
48-664,LA4021,15.0,30.0,9.702705341979197,24.7,54.7,54.7,0.0815
48-664,LA4647,15.0,20.1,9.703377273573578,19.75,39.85,39.85,0.0795
48-664,48-666,15.0,12.0,9.704978811202931,15.7,27.7,27.7,0.0775
48-664,48-668,15.0,18.0,9.733712642199034,18.7,36.7,36.7,0.0775
48-664,45-694,15.0,18.0,9.702438142556055,18.7,36.7,36.7,0.0755
45-692,89-414,18.0,25.0,9.837994020273305,22.2,47.2,47.2,0.0735
45-692,48-279,18.0,175.0,11.2255381940044,97.2,272.2,272.2,0.072
48-664,36-683,15.0,25.0,9.71559327945742,22.2,47.2,47.2,0.0715
45-692,LA4034,18.0,175.0,11.22227957790179,97.2,272.2,272.2,0.071
45-693,48-666,13.5,12.0,9.712084763526397,15.9839562401603,27.9839562401603,27.9839562401603,0.0695
48-664,49-959,15.0,30.0,9.729664613181619,24.7,54.7,54.7,0.0695
48-664,84-277,15.0,25.0,9.70982280104625,22.2,47.2,47.2,0.069
45-692,LA4005,18.0,175.0,11.21041713446651,97.2,272.2,272.2,0.0685
48-664,45-692,15.0,18.0,9.72483520821372,18.7,36.7,36.7,0.067
45-693,70-884,13.5,6.0,12.408495014337399,34.889842519354744,40.889842519354744,40.889842519354744,0.0655
45-692,89-411,18.0,10.0,9.875274680968804,14.7,24.7,24.7,0.0635
45-693,48-024,13.5,25.0,19.245260579381984,22.2,47.2,47.2,0.062
