lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
49-961,48-273,40.0,38.0,22.482824237785515,28.7,66.7,66.7,0.209
49-961,84-279,40.0,45.0,22.646084372388863,32.41505966706799,77.415059667068,77.415059667068,0.1795
49-961,84-278,40.0,30.0,20.390454304894284,24.888904684721332,54.88890468472133,54.88890468472133,0.175
49-961,49-959,40.0,30.0,20.984258117262996,25.520085818516705,55.520085818516705,55.520085818516705,0.171
49-961,48-025,40.0,30.0,20.380541542174615,24.904052609917798,54.9040526099178,54.9040526099178,0.1695
49-963,36-688,60.0,54.0,35.07961743608356,39.054509728293965,93.05450972829397,93.05450972829397,0.162
49-961,LA4936,40.0,30.1,20.37025160741051,25.13502865897295,55.23502865897295,55.23502865897295,0.1585
36-688,36-688,54.0,54.0,31.728663126993464,36.7,90.7,90.7,0.1575
49-961,36-688,40.0,54.0,23.59080379501723,36.7,90.7,90.7,0.1535
49-961,LA4042,40.0,60.0,23.993671891098636,39.7,99.7,99.7,0.1505
49-961,84-283,40.0,60.0,24.260626641053424,39.7,99.7,99.7,0.1505
36-688,49-963,54.0,60.0,32.40550116675241,39.7,99.7,99.7,0.1495
49-961,LA4021,40.0,30.0,22.437475016617256,27.10373755224974,57.10373755224974,57.10373755224974,0.149
49-961,LA4464,40.0,60.2,25.48127658710753,39.8,100.0,100.0,0.149
49-961,48-024,40.0,25.0,19.266048814308284,23.830418602576323,48.83041860257632,48.83041860257632,0.1485
49-961,84-277,40.0,25.0,19.263524941765233,23.842883785974742,48.84288378597474,48.84288378597474,0.145
49-961,LA4002,40.0,25.0,19.201873982695872,23.721451116896795,48.721451116896795,48.721451116896795,0.143
49-963,49-963,60.0,60.0,35.854119310757724,39.7,99.7,99.7,0.143
49-961,49-963,40.0,60.0,24.063925163483372,39.7,99.7,99.7,0.1425
36-688,84-283,54.0,60.0,32.70977522646493,39.80532379619714,99.80532379619714,99.80532379619714,0.1425
49-961,84-280,40.0,60.0,24.03194117647072,39.7,99.7,99.7,0.142
36-688,48-273,54.0,38.0,29.88747126672866,33.40603548101828,71.40603548101828,71.40603548101828,0.14
49-963,LA4022,60.0,60.0,36.09491399121624,39.7,99.7,99.7,0.1395
36-688,LA4464,54.0,60.2,34.81583538899369,39.8,100.0,100.0,0.139
36-688,LA4022,54.0,60.0,32.60889528025627,39.7,99.7,99.7,0.1385
36-688,48-670,54.0,60.0,32.50992188310129,40.22220275029986,100.22220275029986,100.22220275029986,0.137
49-961,48-670,40.0,60.0,24.154214904506627,39.7,99.7,99.7,0.1325
49-963,48-273,60.0,38.0,32.761785011940034,36.2599617162778,74.2599617162778,74.2599617162778,0.132
49-961,LA4022,40.0,60.0,24.198616925941216,39.7,99.7,99.7,0.132
49-963,48-670,60.0,60.0,36.017867526111424,39.7,99.7,99.7,0.1305
49-961,LA4647,40.0,20.1,17.48543700216963,21.990841430689883,42.090841430689885,42.090841430689885,0.1245
36-688,84-279,54.0,45.0,30.21085314240021,33.71024977556459,78.71024977556459,78.71024977556459,0.1185
49-963,84-278,60.0,30.0,28.817562790996796,32.381488007348565,62.381488007348565,62.381488007348565,0.117
49-961,36-683,40.0,25.0,18.857339457527427,23.55643968152372,48.55643968152372,48.55643968152372,0.116
49-961,45-694,40.0,18.0,15.888178037334754,20.379772240466004,38.379772240466,38.379772240466,0.1125
49-963,LA4936,60.0,30.1,28.68446265066602,32.23694083337927,62.33694083337927,62.33694083337927,0.112
36-688,84-280,54.0,60.0,32.409914009898706,39.7,99.7,99.7,0.109
49-963,84-279,60.0,45.0,33.199497386232025,36.68916625812713,81.68916625812713,81.68916625812713,0.1065
49-963,49-959,60.0,30.0,29.842436556954237,33.42500326688338,63.42500326688338,63.42500326688338,0.1055
36-688,84-278,54.0,30.0,26.492814413062362,30.043342398458897,60.0433423984589,60.0433423984589,0.105
36-688,49-959,54.0,30.0,27.41360900368526,30.921873845114753,60.92187384511475,60.92187384511475,0.104
49-961,48-668,40.0,18.0,16.37765453111034,20.905660322437846,38.905660322437846,38.905660322437846,0.097
49-961,45-691,40.0,12.0,10.641537108580945,15.7,27.7,27.7,0.0945
49-963,84-280,60.0,60.0,35.93606725733824,39.7,99.7,99.7,0.0935
36-688,84-277,54.0,25.0,24.661001361808633,28.223623409988008,53.22362340998801,53.22362340998801,0.093
49-963,LA4002,60.0,25.0,26.564857015084524,30.138023586441122,55.13802358644112,55.13802358644112,0.093
49-963,84-277,60.0,25.0,26.664568277938177,30.134190020964382,55.13419002096438,55.13419002096438,0.087
49-963,LA4021,60.0,30.0,32.69517083003987,36.22153748713076,66.22153748713076,66.22153748713076,0.0865
36-688,84-285,54.0,120.0,36.16672544356809,69.7,189.7,189.7,0.0855
49-963,48-024,60.0,25.0,26.580332891796587,30.07314273473264,55.07314273473264,55.07314273473264,0.085
36-688,LA4021,54.0,30.0,29.8503148235364,34.19893216134894,64.19893216134895,64.19893216134895,0.084
49-963,48-025,60.0,30.0,28.699828116808927,32.38943777555278,62.38943777555278,62.38943777555278,0.081
49-961,84-285,40.0,120.0,26.589737287997004,69.7,189.7,189.7,0.08
49-963,45-694,60.0,18.0,20.900396378507576,24.396367495740535,42.396367495740535,42.396367495740535,0.0785
49-963,48-279,60.0,175.0,41.85079792172978,97.2,272.2,272.2,0.0765
49-963,LA4280,60.0,10.0,11.159167520837052,14.7,24.7,24.7,0.0745
49-963,LA4042,60.0,60.0,35.95374584857332,39.7,99.7,99.7,0.0745
49-961,45-693,40.0,13.5,12.78367383136316,17.39581638008824,30.89581638008824,30.89581638008824,0.074
