lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-682,LA4002,20.0,25.0,9.701949725026704,22.2,47.2,47.2,0.2705
36-682,84-277,20.0,25.0,9.772685648886444,22.2,47.2,47.2,0.26
36-682,36-683,20.0,25.0,9.700154119246259,22.2,47.2,47.2,0.2525
36-682,48-024,20.0,25.0,9.700922945508347,22.2,47.2,47.2,0.2505
36-682,LA4936,20.0,30.1,9.812101996590807,24.75,54.85,54.85,0.245
36-682,48-025,20.0,30.0,9.797730455168574,24.7,54.7,54.7,0.244
36-682,84-278,20.0,30.0,9.8037301331147,24.7,54.7,54.7,0.243
36-682,LA4021,20.0,30.0,10.429241717149953,24.7,54.7,54.7,0.2425
36-682,49-959,20.0,30.0,9.998712542734816,24.7,54.7,54.7,0.238
36-682,LA4647,20.0,20.1,9.701013232782635,19.75,39.85,39.85,0.2
36-682,48-273,20.0,38.0,10.578991604898722,28.7,66.7,66.7,0.199
36-681,LA4021,22.0,30.0,11.698986899365941,24.7,54.7,54.7,0.1925
36-682,48-668,20.0,18.0,9.72941285815855,18.7,36.7,36.7,0.19
36-682,84-279,20.0,45.0,10.72756288873472,32.37338544282131,77.3733854428213,77.3733854428213,0.184
36-682,45-694,20.0,18.0,9.721907658205458,18.7,36.7,36.7,0.1805
48-026,49-959,40.0,30.0,20.99380663416877,24.7,54.7,54.7,0.1615
36-681,LA4464,22.0,60.2,13.108734408562341,39.8,100.0,100.0,0.158
36-682,LA4464,20.0,60.2,11.704990268298912,39.8,100.0,100.0,0.156
48-026,48-024,40.0,25.0,19.223036768528825,22.352039430868892,47.35203943086889,47.35203943086889,0.1545
36-682,84-280,20.0,60.0,11.292723692047996,40.07489226317874,100.07489226317874,100.07489226317874,0.1535
36-681,LA4022,22.0,60.0,12.699688784850881,39.7,99.7,99.7,0.152
36-682,36-688,20.0,54.0,11.169381063523453,36.7,90.7,90.7,0.151
36-682,49-963,20.0,60.0,11.321621897158312,39.7,99.7,99.7,0.15
48-026,84-278,40.0,30.0,20.44035237752793,24.7,54.7,54.7,0.1495
36-681,84-283,22.0,60.0,12.703151503985948,39.7,99.7,99.7,0.149
48-026,48-273,40.0,38.0,22.522564810676194,28.7,66.7,66.7,0.1445
48-026,84-277,40.0,25.0,19.358961358484283,22.50839122495568,47.50839122495568,47.50839122495568,0.143
36-682,LA4042,20.0,60.0,11.28134969730776,39.72315676756064,99.72315676756064,99.72315676756064,0.1415
48-026,LA4936,40.0,30.1,20.467172182645392,24.75,54.85,54.85,0.141
36-682,LA4022,20.0,60.0,11.330766977189239,40.89523955528814,100.89523955528814,100.89523955528814,0.141
48-026,LA4002,40.0,25.0,19.250492370818815,22.38100897593904,47.38100897593904,47.38100897593904,0.14
36-682,84-283,20.0,60.0,11.387085674022975,39.7,99.7,99.7,0.136
48-026,84-279,40.0,45.0,22.71197072745912,32.2,77.2,77.2,0.135
36-681,48-670,22.0,60.0,12.7237155888836,39.7,99.7,99.7,0.134
48-026,48-025,40.0,30.0,20.383716298634575,24.7,54.7,54.7,0.133
36-682,LA4194,20.0,20.1,9.772529150174872,19.75,39.85,39.85,0.1315
36-682,48-670,20.0,60.0,11.341732829907336,39.7,99.7,99.7,0.1275
