lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-280,LA4936,60.0,30.1,28.972467359785636,32.580755882690156,62.68075588269016,62.68075588269016,0.115
84-280,84-278,60.0,30.0,28.79798047132316,31.808876026961784,61.808876026961784,61.808876026961784,0.1145
36-688,LA4936,54.0,30.1,26.445057222832638,29.99799277355679,60.09799277355679,60.09799277355679,0.112
84-280,48-273,60.0,38.0,32.82165090670023,35.82320547147238,73.82320547147238,73.82320547147238,0.108
84-280,84-279,60.0,45.0,33.255055631554065,36.263942009415985,81.26394200941598,81.26394200941598,0.1055
36-688,48-024,54.0,25.0,24.499130194295354,28.066845815199052,53.06684581519905,53.06684581519905,0.104
84-280,36-688,60.0,54.0,35.1350709135815,38.13219123853462,92.13219123853462,92.13219123853462,0.1015
LA4042,48-024,60.0,25.0,26.63279818513741,29.18564999004981,54.18564999004981,54.18564999004981,0.099
84-280,49-959,60.0,30.0,29.906968272028095,32.940525531832655,62.940525531832655,62.940525531832655,0.099
84-280,84-280,60.0,60.0,35.783883948474255,39.7,99.7,99.7,0.099
84-280,48-670,60.0,60.0,35.98731242253379,39.7,99.7,99.7,0.0975
LA4042,LA4936,60.0,30.1,28.773002893317017,31.273024228792096,61.3730242287921,61.3730242287921,0.097
LA4042,49-959,60.0,30.0,29.907053498532797,32.41957084990709,62.41957084990709,62.41957084990709,0.0965
84-280,84-277,60.0,25.0,26.7801152566012,29.77222995092403,54.77222995092403,54.77222995092403,0.0955
LA4042,84-278,60.0,30.0,28.85982233572232,31.35683592967048,61.35683592967048,61.35683592967048,0.095
36-688,48-025,54.0,30.0,26.46088981267288,29.949485576470288,59.94948557647029,59.94948557647029,0.0945
84-280,84-283,60.0,60.0,36.19827919296465,39.88033289853395,99.88033289853395,99.88033289853395,0.0935
LA4042,48-273,60.0,38.0,32.83409525316427,35.32395204775466,73.32395204775466,73.32395204775466,0.0925
LA4042,84-277,60.0,25.0,26.729285134670736,29.41413519610837,54.41413519610837,54.41413519610837,0.092
84-280,49-963,60.0,60.0,35.89613616815598,39.7,99.7,99.7,0.092
36-688,LA4042,54.0,60.0,32.317661000851885,39.7,99.7,99.7,0.0915
LA4042,84-279,60.0,45.0,33.165654491147045,35.677061313614175,80.67706131361417,80.67706131361417,0.0905
84-280,48-024,60.0,25.0,26.49186561842822,29.66355636634789,54.66355636634789,54.66355636634789,0.09
LA4042,36-688,60.0,54.0,35.0346675656544,38.034541127211895,92.0345411272119,92.0345411272119,0.09
36-688,48-668,54.0,18.0,20.334175670158654,23.837555934389613,41.83755593438961,41.83755593438961,0.089
84-280,LA4022,60.0,60.0,36.07069150989885,39.7,99.7,99.7,0.089
36-688,LA4002,54.0,25.0,24.62647869308528,28.16297730816087,53.16297730816087,53.16297730816087,0.088
