lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
LA4647,LA4002,differential_evolution,150.0,0.00013451249089257322,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,160.0,0.00012006019027527951,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,170.0,0.00012020331573117404,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,180.0,8.438647828561944e-05,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,190.0,4.177933309199173e-05,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,200.0,0.22191228063856647,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,210.0,0.24247525398842637,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,220.0,0.26743400274262324,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,230.0,0.25019029815214217,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,240.0,0.228452611020474,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,250.0,0.2599976874442995,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,260.0,0.23899806964862072,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,270.0,0.2179984147536332,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,280.0,0.24799836941539985,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,290.0,0.24499853924127551,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,differential_evolution,300.0,0.2589986095956908,38.82752262132168,9.718797692787804,13.827522621321677,38.82752262132168,air
LA4647,LA4002,dual_annealing,150.0,0.00011953989543800292,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,160.0,9.655717202142543e-05,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,170.0,6.447467815893253e-05,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,180.0,6.585703519942885e-05,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,190.0,5.295403148782279e-05,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,200.0,0.2019232103234696,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,210.0,0.24427629360315184,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,220.0,0.2691129579517583,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,230.0,0.26484228205940447,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,240.0,0.24820818292813296,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,250.0,0.23899785437468526,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,260.0,0.22499817493582205,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,270.0,0.25399813474835353,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,280.0,0.24099841168694047,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,290.0,0.23899857475002226,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,dual_annealing,300.0,0.24199867921298224,38.915058982773246,9.747353638221911,13.915058982773242,38.915058982773246,air
LA4647,LA4002,nelder_mead,150.0,0.00022260889513625953,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
LA4647,LA4002,nelder_mead,160.0,0.0003114226886597578,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
LA4647,LA4002,nelder_mead,170.0,8.102487450062844e-05,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
LA4647,LA4002,nelder_mead,180.0,0.00016117991156983178,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
LA4647,LA4002,nelder_mead,190.0,6.481323424188269e-05,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
