lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-682,LA4002,differential_evolution,150.0,0.0002099110182337824,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,160.0,0.00011949529656112817,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,170.0,0.0001301303484779081,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,180.0,0.00010046528744344147,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,190.0,7.008503007874514e-05,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,200.0,0.21873269520783437,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,210.0,0.22711230322992776,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,220.0,0.23207396750793668,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,230.0,0.2347163949872043,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,240.0,0.20574561778764,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,250.0,0.24099789738368393,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,260.0,0.2539980013774783,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,270.0,0.252998195252112,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,280.0,0.2439984260165758,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,290.0,0.25499851962336717,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,differential_evolution,300.0,0.2529986582588473,37.53445751531804,9.70511071965549,12.534457515318039,37.53445751531804,air
36-682,LA4002,dual_annealing,150.0,0.0001688277355979643,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,160.0,0.00017035814385190615,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,170.0,7.380965801163402e-05,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,180.0,9.935064025285892e-05,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,190.0,8.80520443802371e-05,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,200.0,0.19905584476838095,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,210.0,0.23820389248388502,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,220.0,0.22530173405688986,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
36-682,LA4002,dual_annealing,230.0,0.2415381649231482,37.53882362241883,9.711795761764083,12.538823622418835,37.53882362241883,air
