z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,15.6375,35.7375,0.22354494984011947,36-681,LA4647,22.0,20.1,35.7375
9.7,64.7,94.7,0.2188216755409268,36-682,LA4021,20.0,30.0,94.7
9.7,38.86666666666667,63.86666666666667,0.214409803029522,36-681,84-277,22.0,25.0,63.86666666666667
10.670833333333333,22.2,47.2,0.194493859922828,36-681,LA4002,22.0,25.0,47.2
10.670833333333333,22.2,47.2,0.17448565207560468,36-681,36-683,22.0,25.0,47.2
