lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,36-683,bayesian,0.21859272864037335,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135,22.0,25.0,20.834250688552856
36-681,36-683,powell,0.20599038594966373,38.61782525311607,10.801515772612873,13.61782525311607,38.61782525311607,22.0,25.0,2.0305826663970947
36-681,36-683,dual_annealing,0.19831108819603221,38.32765969483496,10.504824290628733,13.327659694834962,38.32765969483496,22.0,25.0,42.76754927635193
36-681,36-683,differential_evolution,0.19464548376219112,38.29508654992093,10.49509655602839,13.295086549920931,38.29508654992093,22.0,25.0,17.11786961555481
36-681,36-683,grid_search,0.17448565207560468,47.2,10.670833333333333,22.2,47.2,22.0,25.0,1.7384912967681885
36-681,36-683,nelder_mead,0.009049457057589153,34.84083966900503,9.740161355766176,9.840839669005028,34.84083966900503,22.0,25.0,1.5857789516448975
