lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
LA4002,LA4002,differential_evolution,150.0,0.222,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,160.0,0.239,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,170.0,0.262,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,180.0,0.269,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,190.0,0.245,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,200.0,0.214,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,210.0,0.253,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,220.0,0.234,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,230.0,0.257,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,240.0,0.241,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,250.0,0.251,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,260.0,0.248,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,270.0,0.258,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,280.0,0.244,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,290.0,0.217,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,differential_evolution,300.0,0.25,40.72027856060894,12.200097148373377,15.72027856060894,40.72027856060894,argon
LA4002,LA4002,dual_annealing,150.0,0.259,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,160.0,0.244,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,170.0,0.242,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,180.0,0.265,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,190.0,0.21,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,200.0,0.234,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,210.0,0.265,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,220.0,0.23,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,230.0,0.235,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,240.0,0.269,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,250.0,0.259,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,260.0,0.239,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,270.0,0.23,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,280.0,0.265,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,290.0,0.252,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,dual_annealing,300.0,0.253,40.72689734726987,12.214246307034642,15.72689734726987,40.72689734726987,argon
LA4002,LA4002,nelder_mead,150.0,0.249,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,160.0,0.252,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,170.0,0.235,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,180.0,0.234,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,190.0,0.254,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,200.0,0.244,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,210.0,0.237,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,220.0,0.257,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,230.0,0.245,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,240.0,0.229,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,250.0,0.256,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,260.0,0.253,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
LA4002,LA4002,nelder_mead,270.0,0.249,40.802601369521135,12.279333802902975,15.802601369521135,40.802601369521135,argon
