lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-681,36-683,differential_evolution,150.0,0.00024376013049118956,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,160.0,7.45214019415435e-05,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,170.0,7.112678572973217e-05,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,180.0,5.317935990941206e-05,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,190.0,7.238072602645481e-05,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,200.0,0.22255862207050972,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,210.0,0.19496331610932802,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,220.0,0.24612961122675422,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,230.0,0.23354916962568512,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,240.0,0.24920256549432696,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,250.0,0.24599779397807228,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,260.0,0.23099811861348685,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,270.0,0.23099830127614515,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,280.0,0.22199851641514734,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,290.0,0.22799862753671107,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,differential_evolution,300.0,0.20899885937296078,38.407249780367124,10.518869637453063,13.407249780367124,38.407249780367124,air
36-681,36-683,dual_annealing,150.0,0.0001980597266899475,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,160.0,0.00015417267471791392,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,170.0,0.00012698701798933415,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,180.0,0.00010963724534209752,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,190.0,0.00010205692083797607,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,200.0,0.1995658467302629,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,210.0,0.2156410797193477,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,220.0,0.2194061609816282,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,230.0,0.2277911049818158,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,240.0,0.22155495348328053,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,250.0,0.23299792611793396,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,260.0,0.22999814410526603,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,270.0,0.23099830991200887,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,280.0,0.23699844369662315,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,290.0,0.22799863393823416,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,dual_annealing,300.0,0.23199875028314024,38.45362927512056,10.643951930901423,13.453629275120562,38.45362927512056,air
36-681,36-683,nelder_mead,150.0,0.0003198774367993413,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,160.0,0.00030365244959151724,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,170.0,0.00017609954288343415,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,180.0,0.000150925891463653,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,190.0,0.00014138996985490628,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,200.0,0.011431808604379442,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,210.0,0.011638075759569624,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,220.0,0.005893542214379043,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,230.0,0.012876755412446003,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,240.0,0.008958385951015354,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,250.0,0.006999973976202943,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,260.0,0.005999979833602507,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,270.0,0.006999978703741801,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,280.0,0.010999969725780183,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,290.0,0.007999980066641743,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,nelder_mead,300.0,0.0029999932442741975,34.81492644382767,9.712503185117008,9.814926443827677,34.81492644382767,air
36-681,36-683,powell,150.0,0.0001865145138505722,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,160.0,0.0001352412163693337,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,170.0,9.908350429365726e-05,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,180.0,0.00011348646569216258,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,190.0,8.610075658174927e-05,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,200.0,0.22429047469670127,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,210.0,0.2452405031831548,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,220.0,0.2490037975389738,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,230.0,0.2150521597967861,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,240.0,0.24722038230132215,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,250.0,0.24799778197261083,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,260.0,0.2649978695316146,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,270.0,0.22699834247342354,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,280.0,0.23899840989471713,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,290.0,0.23399861225948793,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,powell,300.0,0.24499866795155228,38.39290057439334,10.532071831226913,13.392900574393337,38.39290057439334,air
36-681,36-683,grid_search,150.0,1.592028056068403e-05,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,160.0,7.99777635420761e-06,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,170.0,5.118381954404133e-06,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,180.0,3.1957250234263464e-06,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,190.0,2.445902890647866e-06,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,200.0,0.21681435128250212,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,210.0,0.21699906849823805,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,220.0,0.21883806525513583,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,230.0,0.2127919992976047,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,240.0,0.23370563994454305,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,250.0,0.23699734186373944,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,260.0,0.22599770594028734,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,270.0,0.233997850960662,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,280.0,0.23099807978286843,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,290.0,0.23199825568504776,47.2,10.670833333333333,22.2,47.2,air
36-681,36-683,grid_search,300.0,0.2239984758779447,47.2,10.670833333333333,22.2,47.2,air
