lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-025,48-025,30.0,30.0,15.358732054446776,20.20845986017685,50.208459860176845,50.208459860176845,0.241
48-025,48-669,30.0,36.0,16.134745202131175,20.22922794822976,56.22922794822976,56.22922794822976,0.2075
48-025,LA4003,30.0,35.0,16.028091516426276,20.086558102318264,55.086558102318264,55.086558102318264,0.2035
48-025,48-024,30.0,25.0,14.561939539614063,18.62760246059708,43.627602460597075,43.627602460597075,0.1995
48-669,LA4936,36.0,30.1,18.557683028366124,21.596059430274572,51.69605943027457,51.69605943027457,0.187
48-025,36-683,30.0,25.0,14.495367077953523,18.565210322459375,43.56521032245938,43.56521032245938,0.1815
48-669,84-278,36.0,30.0,18.409679897390173,21.543872740164623,51.54387274016462,51.54387274016462,0.1815
48-669,48-024,36.0,25.0,17.204202920182045,21.207017374284867,46.20701737428487,46.20701737428487,0.181
48-669,84-277,36.0,25.0,17.32650446219351,20.412953753323677,45.41295375332368,45.41295375332368,0.174
48-669,LA4002,36.0,25.0,17.185192503903934,22.04396656289047,47.043966562890475,47.043966562890475,0.174
48-669,LA4003,36.0,35.0,19.2819678120358,22.361032810677482,57.361032810677486,57.361032810677486,0.173
48-025,48-026,30.0,40.0,16.628676967671986,20.724968269336614,60.724968269336614,60.724968269336614,0.172
48-025,36-682,30.0,20.0,13.061321144688776,17.119586115509367,37.119586115509364,37.119586115509364,0.166
48-669,48-669,36.0,36.0,19.326463594019156,22.38018651139034,58.38018651139034,58.38018651139034,0.166
48-025,48-027,30.0,50.0,17.306259272666168,27.827605873897742,77.82760587389774,77.82760587389774,0.1645
48-025,48-668,30.0,18.0,12.604584166012442,16.665873651105322,34.66587365110532,34.66587365110532,0.1625
48-025,LA4130,30.0,40.1,16.594831967498965,20.647621011964493,60.7476210119645,60.7476210119645,0.1605
48-025,36-681,30.0,22.0,13.618214802812696,18.448013555307035,40.448013555307035,40.448013555307035,0.1595
48-025,LA4647,30.0,20.1,13.063863128447466,20.39533280349252,40.495332803492516,40.495332803492516,0.1585
48-669,LA4647,36.0,20.1,15.691463103710854,18.725743106148673,38.82574310614868,38.82574310614868,0.154
48-669,48-027,36.0,50.0,21.14670434476122,24.14917400565526,74.14917400565525,74.14917400565525,0.153
48-669,48-026,36.0,40.0,20.029490067539513,23.03844692697058,63.03844692697058,63.03844692697058,0.151
48-669,LA4130,36.0,40.1,20.044065751140607,23.047960626672896,63.1479606266729,63.1479606266729,0.1505
48-669,36-682,36.0,20.0,15.0211970850243,20.55491568495008,40.554915684950075,40.554915684950075,0.146
