lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-026,84-278,40.0,30.0,20.067269422985408,26.1156699320993,56.1156699320993,56.1156699320993,0.183
48-026,48-024,40.0,25.0,18.91402407228393,22.581674046854822,47.58167404685482,47.58167404685482,0.1595
48-026,LA4936,40.0,30.1,20.286127176632014,23.926075202536566,54.02607520253657,54.02607520253657,0.1525
48-026,LA4002,40.0,25.0,18.93540800746815,22.64738758476484,47.64738758476484,47.64738758476484,0.1495
48-026,48-026,40.0,40.0,22.13559635901869,25.880050393684765,65.88005039368477,65.88005039368477,0.1435
48-026,84-279,40.0,45.0,22.766027000607654,26.41973876854942,71.41973876854942,71.41973876854942,0.1415
48-026,LA4003,40.0,35.0,21.183260718354568,24.924202116393236,59.92420211639323,59.92420211639323,0.141
48-026,48-025,40.0,30.0,20.319027787340346,23.950146770812836,53.950146770812836,53.950146770812836,0.1405
48-026,84-277,40.0,25.0,18.878705767658815,23.494377713102352,48.49437771310235,48.49437771310235,0.136
48-026,48-669,40.0,36.0,21.501843565191617,25.256154712933352,61.25615471293335,61.25615471293335,0.1325
48-026,LA4765,40.0,50.2,23.408195466518304,27.199405099963847,77.39940509996384,77.39940509996384,0.1275
48-026,LA4647,40.0,20.1,17.111337662604004,20.754457563625916,40.854457563625914,40.854457563625914,0.126
48-026,LA4130,40.0,40.1,21.85750067879899,32.761663882647184,72.86166388264718,72.86166388264718,0.126
48-026,36-682,40.0,20.0,16.630203618962543,20.45996355807727,40.45996355807727,40.45996355807727,0.1225
48-026,36-683,40.0,25.0,18.72631283472269,22.467272741476748,47.46727274147675,47.46727274147675,0.118
48-026,LA4327,40.0,75.3,25.134443461573223,29.05841191331554,104.35841191331554,104.35841191331554,0.117
48-026,84-281,40.0,75.0,25.238039266822568,28.99795826017462,103.99795826017461,103.99795826017461,0.1165
48-026,48-027,40.0,50.0,23.752427424710493,27.620847650880208,77.62084765088021,77.62084765088021,0.116
48-026,84-280,40.0,60.0,24.34752402882621,27.978780475645877,87.97878047564588,87.97878047564588,0.1145
48-026,48-668,40.0,18.0,16.33368448059299,19.98904239700478,37.98904239700478,37.98904239700478,0.111
48-026,LA4042,40.0,60.0,24.246368917489384,27.89213352932897,87.89213352932897,87.89213352932897,0.1105
48-026,36-684,40.0,72.0,25.40121111052991,29.271268230639546,101.27126823063955,101.27126823063955,0.106
48-026,36-685,40.0,84.0,25.611246222366606,29.31546635164882,113.31546635164882,113.31546635164882,0.1035
48-026,48-028,40.0,100.0,26.312928610591726,29.985962097988097,129.9859620979881,129.9859620979881,0.0975
36-684,LA4249,72.0,10.0,10.148419220240852,14.530385104069582,24.53038510406958,24.53038510406958,0.0735
48-026,LA4001,40.0,15.0,14.873057873471215,18.958363781380708,33.95836378138071,33.95836378138071,0.0725
36-684,45-690,72.0,9.0,9.851693116643515,12.854958934180747,21.854958934180747,21.854958934180747,0.061
36-685,48-668,84.0,18.0,24.524094935486254,27.544116900644138,45.54411690064414,45.54411690064414,0.055
36-685,LA4280,84.0,10.0,10.527202878853561,15.291134787838303,25.291134787838303,25.291134787838303,0.0545
36-685,89-411,84.0,10.0,11.08755382830097,14.323621740955922,24.32362174095592,24.32362174095592,0.048
36-685,36-683,84.0,25.0,32.12604463130831,35.13202305537481,60.13202305537481,60.13202305537481,0.0455
36-685,45-690,84.0,9.0,9.721537774684345,16.44858866169867,25.44858866169867,25.44858866169867,0.0435
36-685,LA4249,84.0,10.0,9.840530988098571,20.031513803098793,30.031513803098793,30.031513803098793,0.039
36-685,48-666,84.0,12.0,11.882725553010184,21.828645293284577,33.82864529328458,33.82864529328458,0.038
36-685,LA4327,84.0,75.3,50.970364564413984,54.027568884746174,129.32756888474617,129.32756888474617,0.035
36-684,70-886,72.0,8.0,9.703525663687026,17.719933538773446,25.719933538773446,25.719933538773446,0.033
