lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-280,84-278,60.0,30.0,28.085024086612954,32.55475589583276,62.55475589583276,62.55475589583276,0.116
84-280,LA4130,60.0,40.1,31.783345223238676,35.31895742445948,75.41895742445948,75.41895742445948,0.0985
84-280,LA4003,60.0,35.0,29.0936875496725,42.76757056366768,77.76757056366768,77.76757056366768,0.0915
84-280,84-280,60.0,60.0,36.355654419980624,40.19540402914918,100.19540402914919,100.19540402914919,0.091
84-280,84-281,60.0,75.0,37.6148838171515,41.20022138839147,116.20022138839147,116.20022138839147,0.0885
84-280,45-691,60.0,12.0,12.611965742526877,16.269708123978752,28.269708123978752,28.269708123978752,0.0825
84-280,LA4765,60.0,50.2,34.27185203656786,37.802232816381135,88.00223281638114,88.00223281638114,0.082
84-280,48-025,60.0,30.0,28.392608786012413,31.993386784436925,61.99338678443692,61.99338678443692,0.081
84-281,LA4003,75.0,35.0,35.586475448361654,39.11714927970414,74.11714927970414,74.11714927970414,0.08
84-280,45-693,60.0,13.5,15.053552395957112,18.622672062223593,32.12267206222359,32.12267206222359,0.076
84-280,LA4327,60.0,75.3,38.05572795929673,41.603825499794844,116.90382549979483,116.90382549979483,0.075
84-280,LA4647,60.0,20.1,22.58956048853181,26.177547823430974,46.27754782343098,46.27754782343098,0.072
84-280,48-669,60.0,36.0,31.746710792813474,35.28877859270385,71.28877859270385,71.28877859270385,0.0715
84-280,45-694,60.0,18.0,18.716238378598742,27.307523709453864,45.30752370945386,45.30752370945386,0.0705
84-280,48-668,60.0,18.0,20.73840461915083,24.27954246536221,42.27954246536221,42.27954246536221,0.07
84-280,48-666,60.0,12.0,13.393657113377321,17.910888367548367,29.910888367548367,29.910888367548367,0.0695
84-280,LA4249,60.0,10.0,10.791286967923481,14.332725784119004,24.332725784119006,24.332725784119006,0.068
84-280,89-411,60.0,10.0,9.700802080624108,13.790971875715902,23.790971875715904,23.790971875715904,0.0655
84-281,84-280,75.0,60.0,43.62209941876086,47.15559610528981,107.15559610528982,107.15559610528982,0.0655
84-280,48-027,60.0,50.0,34.22903202952371,37.787107483281346,87.78710748328135,87.78710748328135,0.065
84-280,LA4280,60.0,10.0,10.666539892119454,14.178408639050161,24.17840863905016,24.17840863905016,0.064
84-281,LA4765,75.0,50.2,41.256809447937094,44.81422070947697,95.01422070947697,95.01422070947697,0.0635
84-281,84-279,75.0,45.0,38.47760054705375,56.398960346440326,101.39896034644033,101.39896034644033,0.0625
84-280,45-695,60.0,27.0,26.14262571929925,30.249558045995666,57.24955804599567,57.24955804599567,0.062
84-280,36-682,60.0,20.0,18.125454894679606,35.512000573228704,55.512000573228704,55.512000573228704,0.06
84-280,36-684,60.0,72.0,37.33909573441053,42.05796444108843,114.05796444108843,114.05796444108843,0.0595
84-281,LA4280,75.0,10.0,10.749568142070034,14.74810671227415,24.74810671227415,24.74810671227415,0.059
84-281,48-666,75.0,12.0,13.555357460398604,19.974707100944325,31.974707100944325,31.974707100944325,0.0585
84-280,36-681,60.0,22.0,21.804715558815435,33.77854277524517,55.77854277524517,55.77854277524517,0.057
84-280,45-690,60.0,9.0,9.781172119228344,13.850809459563262,22.850809459563262,22.850809459563262,0.0555
84-281,84-281,75.0,75.0,46.0544194752188,50.16024275689787,125.16024275689787,125.16024275689787,0.054
84-281,45-691,75.0,12.0,14.038976273654113,17.56363805011072,29.56363805011072,29.56363805011072,0.0525
84-280,LA4001,60.0,15.0,18.957203238059748,23.185364960258347,38.18536496025835,38.18536496025835,0.0505
84-281,48-669,75.0,36.0,43.14071515213446,46.645042313257896,82.6450423132579,82.6450423132579,0.05
84-280,48-028,60.0,100.0,39.30890539599928,43.42209895957942,143.42209895957942,143.42209895957942,0.05
84-281,45-693,75.0,13.5,14.249939288282116,22.47551821969539,35.97551821969539,35.97551821969539,0.0485
