lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
89-412,48-666,15.0,12.0,9.772719656388244,28.208293631434564,40.208293631434564,40.208293631434564,0.1015
89-413,89-414,20.0,25.0,9.711937476601259,11.261641204663212,36.26164120466321,36.26164120466321,0.1005
89-413,LA4002,20.0,25.0,9.761858969265514,11.319295170035925,36.31929517003593,36.31929517003593,0.1005
89-413,45-691,20.0,12.0,9.707694629194402,11.238759112813879,23.23875911281388,23.23875911281388,0.0995
89-412,84-280,15.0,60.0,9.81718109846065,9.950206420560095,69.9502064205601,69.9502064205601,0.0995
89-413,45-694,20.0,18.0,9.709305858741638,11.370877489695067,29.37087748969507,29.37087748969507,0.0955
89-413,84-278,20.0,30.0,10.025351498520747,11.631924679961164,41.631924679961166,41.631924679961166,0.0955
89-413,49-959,20.0,30.0,10.265843949094227,11.864607219021986,41.864607219021984,41.864607219021984,0.0955
89-413,84-277,20.0,25.0,9.740072423113286,11.31308184905401,36.31308184905401,36.31308184905401,0.095
89-413,48-668,20.0,18.0,9.724464810784216,11.280707553286014,29.280707553286014,29.280707553286014,0.0945
89-412,48-670,15.0,60.0,9.713822060218376,9.906612692433619,69.90661269243361,69.90661269243361,0.094
89-413,45-692,20.0,18.0,9.714829075848066,11.714150605527513,29.714150605527514,29.714150605527514,0.092
89-412,36-688,15.0,54.0,9.842202615594184,9.990493189705724,63.990493189705724,63.990493189705724,0.0895
89-413,LA4647,20.0,20.1,9.701626070044568,11.235663164875989,31.33566316487599,31.33566316487599,0.089
89-413,LA4936,20.0,30.1,10.118127476630209,11.717483173833193,41.817483173833196,41.817483173833196,0.0885
89-413,48-024,20.0,25.0,9.718846946151821,11.298741798732776,36.29874179873278,36.29874179873278,0.088
89-413,LA4966,20.0,30.1,9.929965089389464,11.537143301015087,41.63714330101509,41.63714330101509,0.088
89-412,49-963,15.0,60.0,9.719863389724317,9.891650989017371,69.89165098901736,69.89165098901736,0.0875
89-413,48-025,20.0,30.0,9.87151357796375,20.178421798965033,50.17842179896503,50.17842179896503,0.0865
89-413,48-273,20.0,38.0,10.75628698512748,12.403401389284102,50.4034013892841,50.4034013892841,0.0855
89-412,84-285,15.0,120.0,9.707916018937993,10.062676813139138,130.06267681313915,130.06267681313915,0.085
89-412,LA4042,15.0,60.0,9.86145617294912,10.07199080559495,70.07199080559495,70.07199080559495,0.0845
