lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-283,36-688,60.0,54.0,34.8779029518384,41.36177633833086,95.36177633833086,95.36177633833086,0.143
84-283,LA4022,60.0,60.0,36.2777234818192,42.65613687324823,102.65613687324823,102.65613687324823,0.1375
84-283,49-963,60.0,60.0,35.8180027942341,41.846344102090555,101.84634410209055,101.84634410209055,0.136
84-283,48-670,60.0,60.0,36.035407123166465,42.053155329258374,102.05315532925837,102.05315532925837,0.135
84-283,LA4464,60.0,60.2,38.683514338742626,45.075924500246565,105.27592450024656,105.27592450024656,0.129
84-283,48-273,60.0,38.0,32.67180626355552,38.672507812944104,76.6725078129441,76.6725078129441,0.1195
84-283,LA4005,60.0,175.0,42.372099224135674,48.95861385888578,223.95861385888577,223.95861385888577,0.084
84-283,48-024,60.0,25.0,25.8542353222281,34.57012947677375,59.57012947677375,59.57012947677375,0.08
84-283,LA4042,60.0,60.0,35.88476439172722,42.07199080191473,102.07199080191472,102.07199080191472,0.078
84-283,LA4021,60.0,30.0,32.67563573319511,38.757285042690846,68.75728504269085,68.75728504269085,0.076
84-283,LA4034,60.0,175.0,42.221442257856275,48.81988976053613,223.8198897605361,223.8198897605361,0.0735
84-283,LA4002,60.0,25.0,27.73467813656508,33.73327477439757,58.73327477439757,58.73327477439757,0.066
84-283,LA4647,60.0,20.1,21.431117928714734,35.434675846483444,55.534675846483445,55.534675846483445,0.065
84-283,48-025,60.0,30.0,26.695048051713893,48.44117877690205,78.44117877690205,78.44117877690205,0.0625
84-283,48-668,60.0,18.0,16.862313853600682,38.46656592466135,56.46656592466135,56.46656592466135,0.0565
84-283,84-285,60.0,120.0,37.24231987815612,44.16666104721012,164.1666610472101,164.1666610472101,0.0365
84-283,48-279,60.0,175.0,41.40604666289626,42.37385271527625,217.37385271527626,217.37385271527626,0.024
84-283,84-277,60.0,25.0,46.87538819530947,53.15284353633685,78.15284353633686,78.15284353633686,0.011
84-283,LA4936,60.0,30.1,49.0,55.06235385294725,85.16235385294725,85.16235385294725,0.0095
84-283,84-278,60.0,30.0,10.021018934625369,10.289610982707385,40.28961098270739,40.28961098270739,0.006
84-283,84-283,60.0,60.0,9.820067130379758,11.19342496732627,71.19342496732627,71.19342496732627,0.006
84-283,84-280,60.0,60.0,9.93877145067519,10.988010107044914,70.98801010704491,70.98801010704491,0.0055
84-283,84-279,60.0,45.0,51.0,51.16254612314028,96.16254612314029,96.16254612314029,0.003
84-283,49-959,60.0,30.0,9.7347341727057,10.881593528446878,40.88159352844688,40.88159352844688,0.0
