lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
84-282,84-283,50.0,60.0,27.00020909836389,34.889694099751466,92.88843687824064,66.88843687824064,0.2973449999999999,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.083674619836003,33.74779851424947,93.74779851424948,67.74779851424948,0.29455,SfccfF,focal_length
84-282,LA4022,50.0,60.0,27.01629974845769,34.71727820808384,92.34172002177392,66.34172002177392,0.29369,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.17376261103973,33.56726210368208,93.56173548443364,67.56173548443364,0.28896,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.00076491797356,33.41992854537149,93.41992854537148,67.41992854537148,0.287885,SfccfF,focal_length
48-274,LA4725,50.0,75.3,28.04973292870707,34.761242491510686,110.02335878815704,84.02335878815704,0.28509,SfccfF,optimized
84-282,48-670,50.0,60.0,27.021228678374065,34.92505319386383,92.34653371112336,66.34653371112336,0.28423,SfccfF,optimized
84-282,48-275,50.0,75.0,27.29914769946292,34.83798224997719,109.88447517424255,83.88447517424255,0.28294,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.18389830078341,34.5048026441315,109.79662902450735,83.79662902450735,0.2822949999999999,SfccfF,optimized
84-282,67-223,50.0,75.0,27.958456658564387,35.70983954488452,110.7169407946206,84.7169407946206,0.28079,SfccfF,optimized
LA4148,67-223,50.2,75.0,28.848917560094776,35.15344585528348,110.15344585528348,84.15344585528348,0.27778,SfccfF,focal_length
LA4148,48-275,50.2,75.0,28.182994946616112,34.63974140168912,109.63974140168912,83.63974140168912,0.2771349999999999,SfccfF,focal_length
84-282,LA4078,50.0,75.3,28.113565838137863,35.75593010555811,111.02490616514866,85.02490616514866,0.276275,SfccfF,optimized
84-282,LA4725,50.0,75.3,27.296770627524488,35.209974151721,110.509974151721,84.509974151721,0.27606,SfccfF,focal_length
LA4148,LA4078,50.2,75.3,28.99505996563127,35.32042176557451,110.6204217655745,84.6204217655745,0.2709,SfccfF,focal_length
LA4148,LA4464,50.2,60.2,29.086749099345703,35.89521714386049,96.0952171438605,70.0952171438605,0.26875,SfccfF,focal_length
LA4464,LA4078,60.2,75.3,27.121157792939407,47.457747815396914,121.3201399777722,95.3201399777722,0.26832,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.20770526638119,35.872183439833776,96.07218343983378,70.07218343983378,0.262515,SfccfF,focal_length
48-274,LA4464,50.0,60.2,28.950162436038426,35.30528515147698,95.50528515147698,69.50528515147698,0.260365,SfccfF,focal_length
LA4464,67-223,60.2,75.0,27.004908369042987,47.9594050103851,121.23770169636134,95.23770169636134,0.25671,SfccfF,optimized
LA4022,LA4725,60.0,75.3,34.7415876702886,40.45703880496342,115.7570388049634,89.7570388049634,0.254775,SfccfF,focal_length
LA4022,67-223,60.0,75.0,35.66974121180927,41.87475329965534,116.87475329965534,90.87475329965534,0.252195,SfccfF,focal_length
84-283,67-223,60.0,75.0,35.10764082160371,42.12201180929112,117.09518987666404,91.09518987666404,0.251765,SfccfF,optimized
84-283,LA4078,60.0,75.3,35.31686737095597,42.54415930213096,117.81236266455176,91.81236266455176,0.251765,SfccfF,optimized
84-282,84-284,50.0,90.0,28.140149750483157,36.959139148817314,126.88404695441484,100.88404695441484,0.250045,SfccfF,optimized
LA4022,LA4022,60.0,60.0,33.21585627891375,39.08911437318578,99.08911437318578,73.08911437318578,0.248755,SfccfF,focal_length
LA4464,84-284,60.2,90.0,27.005170788396786,47.33297661596214,136.48608216597657,110.48608216597657,0.244885,SfccfF,optimized
84-283,LA4022,60.0,60.0,32.61306212427439,39.36398791260514,99.36398791260514,73.36398791260514,0.242735,SfccfF,focal_length
LA4464,67-224,60.2,100.0,27.457724953618783,47.76387071262681,147.71400561370922,121.71400561370922,0.240585,SfccfF,optimized
84-282,LA4545,50.0,100.0,28.879589544947024,36.79154062752207,136.7641074210204,110.76410742102041,0.238865,SfccfF,optimized
