lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4148,48-670,dual_annealing,0.29756,93.15735934705297,27.06390767318767,33.36391148948215,93.15735934705297,50.2,60.0,SfccfF,10.602990627288818
LA4148,48-670,powell,0.295195,93.28826933733964,27.00520216551615,33.3143493107223,93.28826933733964,50.2,60.0,SfccfF,0.4625098705291748
LA4148,48-670,grid_search,0.29283000000000003,95.65855971549234,27.0,35.837500000000006,95.65855971549234,50.2,60.0,SfccfF,0.5182092189788818
LA4148,48-670,differential_evolution,0.287885,93.41992854537149,27.000764917973562,33.41992854537149,93.41992854537149,50.2,60.0,SfccfF,2.6931164264678955
LA4148,48-670,nelder_mead,0.28745499999999996,93.29446926178345,27.001277579694563,33.30635278533829,93.29446926178345,50.2,60.0,SfccfF,0.521050214767456
