lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4148,67-223,differential_evolution,0.27778,84.15344585528348,28.848917560094776,35.15344585528348,110.15344585528348,50.2,75.0,SfccfF,2.624686479568481
LA4148,67-223,powell,0.276705,96.68156704181322,28.71706441988103,47.68156704181322,122.68156704181322,50.2,75.0,SfccfF,0.4364321231842041
LA4148,67-223,dual_annealing,0.27047,84.146679029548,28.84667859399091,35.146679029548,110.146679029548,50.2,75.0,SfccfF,8.928744554519653
LA4148,67-223,nelder_mead,0.26746,84.51747731104646,28.8423552620056,35.517477311046456,110.51747731104646,50.2,75.0,SfccfF,0.4848065376281738
LA4148,67-223,grid_search,0.22876,213.5,27.0,164.5,239.5,50.2,75.0,SfccfF,0.535578727722168
