lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
LA4148,LA4022,50.2,60.0,27.05757385243232,33.38192670190986,93.37838603811012,67.37838603811012,0.29498,SfccfF,optimized
84-282,84-283,50.0,60.0,27.0013700497766,34.516783383145246,92.52769687759977,66.52769687759977,0.29068,SfccfF,optimized
84-282,48-670,50.0,60.0,27.0013700497766,34.516783383145246,91.99109834837203,65.99109834837203,0.290465,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.1752292309677,33.51201288167293,93.51201288167292,67.51201288167292,0.290035,SfccfF,focal_length
LA4148,48-670,50.2,60.0,27.001277579694563,33.30635278533829,93.29446926178343,67.29446926178343,0.2874549999999999,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.000019177692543,34.507157688458804,92.22932291784622,66.22932291784622,0.28595,SfccfF,optimized
84-282,48-275,50.0,75.0,27.30194430012445,34.82733217561684,109.82733217561685,83.82733217561685,0.2857349999999999,SfccfF,focal_length
84-282,67-223,50.0,75.0,27.9619740569676,35.496660454704326,110.49666045470433,84.49666045470433,0.28337,SfccfF,focal_length
48-274,LA4725,50.0,75.3,28.045094226322405,34.39657447583458,109.69657447583458,83.69657447583458,0.281005,SfccfF,focal_length
84-282,LA4725,50.0,75.3,27.305183558581906,34.80627386285883,110.10627386285884,84.10627386285884,0.281005,SfccfF,focal_length
LA4148,48-275,50.2,75.0,28.18309043416994,34.483988949549484,109.48398894954948,83.48398894954948,0.27993,SfccfF,focal_length
48-274,LA4464,50.0,60.2,28.93685239847295,35.27790178642117,95.47790178642116,69.47790178642116,0.277565,SfccfF,focal_length
LA4148,LA4078,50.2,75.3,28.99234068537133,35.29730672494142,110.59057963192384,84.59057963192384,0.27735,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.1788161526016,34.726585535681465,110.02658553568146,84.02658553568146,0.27649,SfccfF,focal_length
84-282,LA4078,50.0,75.3,28.117559731201208,35.630945084881176,110.89212467184996,84.89212467184996,0.27606,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.20164590531938,35.70251915589171,95.90251915589172,69.90251915589172,0.27305,SfccfF,focal_length
LA4148,67-223,50.2,75.0,28.8423552620056,35.517477311046456,110.51747731104646,84.51747731104646,0.26746,SfccfF,focal_length
LA4148,LA4464,50.2,60.2,29.118678641441264,35.41901104179854,95.61901104179854,69.61901104179854,0.26488,SfccfF,focal_length
84-283,LA4078,60.0,75.3,35.31073201919173,41.81220606745431,117.11220606745432,91.11220606745432,0.262515,SfccfF,focal_length
LA4464,67-223,60.2,75.0,27.00170258608822,47.302997429507904,120.61001529173718,94.61001529173718,0.2610099999999999,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.00207232325221,48.05307369136654,122.22480560230456,96.22480560230456,0.259505,SfccfF,optimized
84-283,67-223,60.0,75.0,35.1293801627191,41.63297828117116,116.56940723562715,90.56940723562715,0.2592899999999999,SfccfF,optimized
LA4464,84-284,60.2,90.0,27.003248539702906,47.305055496702096,135.62204933435686,109.62204933435686,0.25456,SfccfF,optimized
84-282,84-284,50.0,90.0,28.12078765479589,37.262559647159165,127.26255964715916,101.26255964715916,0.25284,SfccfF,focal_length
84-283,LA4022,60.0,60.0,32.618601957915125,39.12480252449191,99.12480252449193,73.12480252449193,0.249185,SfccfF,focal_length
LA4022,LA4022,60.0,60.0,33.159380229548006,39.56007905953447,99.56007905953447,73.56007905953447,0.246175,SfccfF,focal_length
LA4464,67-224,60.2,100.0,27.44887565446544,47.76534642487257,147.76534642487258,121.76534642487258,0.2425199999999999,SfccfF,focal_length
84-282,LA4545,50.0,100.0,28.878920947039,36.38139048458292,136.2995100027877,110.29951000278771,0.2315549999999999,SfccfF,optimized
LA4022,LA4725,60.0,75.3,51.13037926951203,56.731350546186434,107.6556101483271,81.6556101483271,0.107715,SfccfF,optimized
LA4022,67-223,60.0,75.0,51.13964780343943,56.74006878614817,110.72916046866774,84.72916046866774,0.099975,SfccfF,optimized
