z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
18.612499999999997,30.58333333333333,48.58333333333333,0.06,36-688,48-668,54.0,18.0,48.58333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.06,84-280,LA4647,60.0,20.1,53.233333333333334
21.583333333333332,30.583333333333332,48.58333333333333,0.058,36-688,45-694,54.0,18.0,48.58333333333333
36.46666666666667,41.46666666666667,71.46666666666667,0.058,84-280,LA4021,60.0,30.0,71.46666666666667
24.756249999999994,43.916666666666664,68.91666666666666,0.057,LA4042,84-277,60.0,25.0,68.91666666666666
19.737499999999997,29.08333333333333,47.08333333333333,0.055,LA4042,45-694,60.0,18.0,47.08333333333333
24.756249999999994,39.75,64.75,0.055,84-280,84-277,60.0,25.0,64.75
9.7,18.03333333333333,28.03333333333333,0.052,84-280,LA4249,60.0,10.0,28.03333333333333
16.391666666666666,19.700000000000003,31.700000000000003,0.052,84-280,48-666,60.0,12.0,31.700000000000003
43.15833333333333,123.96666666666665,298.96666666666664,0.052,84-280,LA4005,60.0,175.0,298.96666666666664
12.670833333333333,21.700000000000003,33.7,0.051,36-688,48-666,54.0,12.0,33.7
24.756249999999994,31.416666666666664,56.416666666666664,0.051,84-280,89-414,60.0,25.0,56.416666666666664
9.7,13.2625,21.2625,0.05,36-688,70-886,54.0,8.0,21.2625
9.7,13.7,21.7,0.048,84-280,70-886,60.0,8.0,21.7
19.737499999999997,32.08333333333333,50.08333333333333,0.048,LA4042,48-668,60.0,18.0,50.08333333333333
43.15833333333333,123.96666666666665,298.96666666666664,0.046,LA4042,LA4005,60.0,175.0,298.96666666666664
33.46666666666667,295.9666666666667,470.9666666666667,0.04,36-688,LA4005,54.0,175.0,470.9666666666667
16.391666666666666,19.700000000000003,31.700000000000003,0.039,LA4042,48-666,60.0,12.0,31.700000000000003
9.7,12.7,18.7,0.038,84-280,LA4036,60.0,6.0,18.7
9.7,13.7,19.7,0.035,36-688,LA4036,54.0,6.0,19.7
9.7,12.7,18.7,0.026,84-280,LA4026,60.0,6.0,18.7
9.7,13.25,19.25,0.026,84-280,70-883,60.0,6.0,19.25
9.7,13.25,19.25,0.025,84-280,70-884,60.0,6.0,19.25
9.7,13.7,19.7,0.024,36-688,70-883,54.0,6.0,19.7
9.7,13.7,19.7,0.02,36-688,LA4026,54.0,6.0,19.7
9.7,14.7,20.7,0.018,36-688,70-884,54.0,6.0,20.7
9.7,13.033333333333333,17.03333333333333,0.01,84-280,LA4024,60.0,4.0,17.03333333333333
9.7,13.7,17.7,0.01,36-688,70-882,54.0,4.0,17.7
9.7,13.033333333333333,17.03333333333333,0.007,84-280,70-882,60.0,4.0,17.03333333333333
9.7,14.366666666666665,18.366666666666667,0.006,36-688,LA4024,54.0,4.0,18.366666666666667
