z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
29.774999999999995,48.08333333333333,78.08333333333333,0.08,48-670,48-025,60.0,30.0,78.08333333333333
24.756249999999994,39.74999999999999,64.75,0.079,48-670,36-683,60.0,25.0,64.75
24.756249999999994,39.74999999999999,64.75,0.079,LA4022,36-683,60.0,25.0,64.75
36.46666666666667,42.8,80.8,0.079,LA4022,48-273,60.0,38.0,80.8
9.7,19.7,31.7,0.078,LA4022,70-888,60.0,12.0,31.7
23.083333333333332,52.25,77.25,0.078,48-670,84-277,60.0,25.0,77.25
24.756249999999994,39.75,64.75,0.077,48-670,48-024,60.0,25.0,64.75
24.756249999999994,31.416666666666664,56.416666666666664,0.076,LA4022,89-414,60.0,25.0,56.416666666666664
24.756249999999994,43.916666666666664,68.91666666666666,0.075,LA4022,LA4002,60.0,25.0,68.91666666666666
9.7,18.03333333333333,28.03333333333333,0.074,LA4022,LA4249,60.0,10.0,28.03333333333333
23.083333333333332,43.916666666666664,68.91666666666666,0.074,84-283,36-683,60.0,25.0,68.91666666666666
29.774999999999995,38.13333333333334,68.23333333333335,0.073,LA4022,LA4966,60.0,30.1,68.23333333333335
29.774999999999995,48.16666666666667,78.26666666666668,0.071,48-670,LA4936,60.0,30.1,78.26666666666668
13.045833333333333,19.700000000000003,31.700000000000003,0.07,84-283,45-691,60.0,12.0,31.700000000000003
23.083333333333332,33.13333333333333,53.233333333333334,0.068,84-283,LA4194,60.0,20.1,53.233333333333334
19.737499999999997,26.08333333333333,44.08333333333333,0.067,84-283,45-692,60.0,18.0,44.08333333333333
24.756249999999994,29.78333333333333,49.88333333333333,0.067,48-670,LA4647,60.0,20.1,49.88333333333333
19.737499999999997,26.08333333333333,44.08333333333333,0.066,LA4022,45-692,60.0,18.0,44.08333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.066,48-670,LA4194,60.0,20.1,53.233333333333334
24.756249999999994,31.416666666666664,56.416666666666664,0.066,48-670,89-414,60.0,25.0,56.416666666666664
29.774999999999995,48.08333333333333,78.08333333333333,0.066,LA4022,84-278,60.0,30.0,78.08333333333333
9.7,16.366666666666664,26.366666666666664,0.064,48-670,LA4249,60.0,10.0,26.366666666666664
9.7,16.366666666666664,26.366666666666664,0.062,84-283,89-411,60.0,10.0,26.366666666666664
9.7,18.03333333333333,28.03333333333333,0.062,48-670,LA4280,60.0,10.0,28.03333333333333
23.083333333333332,32.08333333333333,50.08333333333333,0.062,84-283,45-694,60.0,18.0,50.08333333333333
19.737499999999997,33.13333333333333,53.233333333333334,0.062,LA4022,LA4194,60.0,20.1,53.233333333333334
24.756249999999994,35.58333333333333,60.58333333333333,0.062,84-283,89-414,60.0,25.0,60.58333333333333
24.756249999999994,39.75,64.75,0.062,LA4022,48-024,60.0,25.0,64.75
24.756249999999994,43.916666666666664,68.91666666666666,0.062,LA4022,84-277,60.0,25.0,68.91666666666666
9.7,15.583333333333332,25.583333333333332,0.061,48-670,89-411,60.0,10.0,25.583333333333332
9.7,16.366666666666664,26.366666666666664,0.061,84-283,LA4249,60.0,10.0,26.366666666666664
13.045833333333333,17.700000000000003,29.700000000000003,0.06,48-670,45-691,60.0,12.0,29.700000000000003
16.391666666666666,23.200000000000003,36.7,0.06,LA4022,45-693,60.0,13.5,36.7
36.46666666666667,41.46666666666667,71.46666666666667,0.06,48-670,LA4021,60.0,30.0,71.46666666666667
16.391666666666666,23.200000000000003,36.7,0.059,84-283,45-693,60.0,13.5,36.7
19.737499999999997,26.08333333333333,44.08333333333333,0.059,48-670,45-692,60.0,18.0,44.08333333333333
19.737499999999997,29.08333333333333,47.08333333333333,0.059,48-670,45-694,60.0,18.0,47.08333333333333
24.756249999999994,43.916666666666664,68.91666666666666,0.059,48-670,LA4002,60.0,25.0,68.91666666666666
13.045833333333333,19.700000000000003,31.700000000000003,0.058,84-283,70-888,60.0,12.0,31.700000000000003
9.7,27.700000000000003,39.7,0.058,48-670,48-666,60.0,12.0,39.7
23.083333333333332,33.13333333333333,53.233333333333334,0.058,LA4022,LA4647,60.0,20.1,53.233333333333334
23.083333333333332,68.23333333333333,98.33333333333334,0.058,84-283,LA4966,60.0,30.1,98.33333333333334
9.7,16.366666666666664,26.366666666666664,0.057,LA4022,89-411,60.0,10.0,26.366666666666664
16.391666666666666,20.950000000000003,34.45,0.057,48-670,45-693,60.0,13.5,34.45
19.737499999999997,29.08333333333333,47.08333333333333,0.055,LA4022,45-694,60.0,18.0,47.08333333333333
19.737499999999997,32.08333333333333,50.08333333333333,0.055,48-670,48-668,60.0,18.0,50.08333333333333
9.7,18.03333333333333,28.03333333333333,0.052,84-283,LA4280,60.0,10.0,28.03333333333333
13.045833333333333,19.700000000000003,31.700000000000003,0.052,LA4022,45-691,60.0,12.0,31.700000000000003
36.46666666666667,51.46666666666667,81.46666666666667,0.048,LA4022,LA4021,60.0,30.0,81.46666666666667
43.15833333333333,123.96666666666665,298.96666666666664,0.048,48-670,LA4005,60.0,175.0,298.96666666666664
9.7,18.03333333333333,28.03333333333333,0.046,LA4022,LA4280,60.0,10.0,28.03333333333333
19.737499999999997,32.08333333333333,50.08333333333333,0.045,LA4022,48-668,60.0,18.0,50.08333333333333
9.7,16.366666666666667,24.366666666666667,0.042,LA4022,70-886,60.0,8.0,24.366666666666667
13.045833333333333,23.700000000000003,35.7,0.042,84-283,48-666,60.0,12.0,35.7
16.391666666666666,21.700000000000003,33.7,0.041,LA4022,48-666,60.0,12.0,33.7
9.7,16.366666666666667,24.366666666666667,0.04,84-283,70-886,60.0,8.0,24.366666666666667
43.15833333333333,65.63333333333334,240.63333333333333,0.04,LA4022,LA4005,60.0,175.0,240.63333333333333
9.7,15.7,21.7,0.029,84-283,LA4026,60.0,6.0,21.7
9.7,15.7,21.7,0.024,84-283,70-883,60.0,6.0,21.7
9.7,16.7,22.7,0.022,LA4022,LA4026,60.0,6.0,22.7
9.7,14.7,20.7,0.021,LA4022,LA4036,60.0,6.0,20.7
9.7,15.7,21.7,0.021,84-283,LA4036,60.0,6.0,21.7
9.7,14.7,20.7,0.02,LA4022,70-884,60.0,6.0,20.7
9.7,15.7,21.7,0.02,LA4022,70-883,60.0,6.0,21.7
9.7,15.7,21.7,0.019,84-283,70-884,60.0,6.0,21.7
9.7,15.7,19.7,0.016,LA4022,LA4024,60.0,4.0,19.7
9.7,15.7,19.7,0.016,84-283,LA4024,60.0,4.0,19.7
9.7,15.033333333333333,19.03333333333333,0.008,LA4022,70-882,60.0,4.0,19.03333333333333
9.7,15.7,19.7,0.006,84-283,70-882,60.0,4.0,19.7
