z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,13.25,19.25,0.024,45-694,LA4026,18.0,6.0,19.25
9.7,13.25,19.25,0.024,36-681,LA4026,22.0,6.0,19.25
9.7,139.7,199.7,0.024,45-693,48-670,13.5,60.0,199.7
9.7,199.7,259.7,0.023,45-693,49-963,13.5,60.0,259.7
9.7,140.13333333333333,200.33333333333331,0.022,45-693,LA4464,13.5,60.2,200.33333333333331
9.7,199.7,259.7,0.021,45-693,84-280,13.5,60.0,259.7
9.7,12.7,18.7,0.02,36-681,LA4036,22.0,6.0,18.7
9.7,13.033333333333333,17.03333333333333,0.014,45-694,70-882,18.0,4.0,17.03333333333333
9.7,13.033333333333333,17.03333333333333,0.013,36-681,70-882,22.0,4.0,17.03333333333333
9.7,309.7,429.7,0.012,45-693,84-285,13.5,120.0,429.7
9.7,13.033333333333333,17.03333333333333,0.011,36-681,LA4024,22.0,4.0,17.03333333333333
9.7,13.033333333333333,17.03333333333333,0.01,45-694,LA4024,18.0,4.0,17.03333333333333
9.7,447.2,622.2,0.01,45-693,LA4005,13.5,175.0,622.2
9.7,476.3666666666667,651.3666666666667,0.009,45-693,48-279,13.5,175.0,651.3666666666667
9.7,272.2,447.2,0.006,45-693,LA4034,13.5,175.0,447.2
