lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-687,84-284,36.0,90.0,27.000526421264663,32.044194983752824,83.62879832123421,83.62879832123421,0.1635778910264135,SfccfF,optimized
36-687,84-283,36.0,60.0,27.00003246119702,32.03245284672317,70.3704918884397,70.3704918884397,0.16177029785871386,SfccfF,optimized
36-688,49-961,54.0,40.0,27.424878912493767,31.461441696891008,71.4562777335124,71.4562777335124,0.14931170276805875,SfccfF,optimized
36-688,48-274,54.0,50.0,29.552213353500814,35.61156176352024,85.6073434572095,85.6073434572095,0.14786667151698227,SfccfF,optimized
36-688,LA4148,54.0,50.2,28.63967262705709,57.53327739386978,107.73305888280845,107.73305888280845,0.1473804995433752,SfccfF,optimized
36-688,84-282,54.0,50.0,29.85356081050728,33.85558299042927,83.83718611367156,83.83718611367156,0.1447685554696464,SfccfF,optimized
36-688,LA4306,54.0,40.1,28.155316295834066,32.76088974987047,72.8601117931689,72.8601117931689,0.14295415768849776,SfccfF,optimized
36-688,49-962,54.0,50.0,29.253808424079093,34.07311553410823,84.07146110663749,84.07146110663749,0.1429103873167462,SfccfF,optimized
36-688,36-688,54.0,54.0,29.78066961543258,34.9199373085186,88.91905087938771,88.91905087938771,0.13603351889796744,SfccfF,optimized
36-688,48-273,54.0,38.0,27.777005187659803,31.813798561233366,69.75965842908111,69.75965842908111,0.1351709693330218,SfccfF,optimized
36-688,84-283,54.0,60.0,30.983384742011523,35.07286326062071,94.91353028268652,94.91353028268652,0.13428580404091103,SfccfF,optimized
36-688,48-670,54.0,60.0,30.73850687858827,34.80587489865952,94.7555886374258,94.7555886374258,0.13380135193649106,SfccfF,optimized
36-688,49-963,54.0,60.0,30.446090846282406,39.816807874879494,99.8154943912772,99.8154943912772,0.1319521111907535,SfccfF,optimized
36-688,36-687,54.0,36.0,27.003991697334378,31.014313052931847,66.31376354366276,66.31376354366276,0.13053354395123426,SfccfF,optimized
36-688,LA4022,54.0,60.0,30.794537814708075,34.96398719806781,94.94381415860677,94.94381415860677,0.12804275297360443,SfccfF,optimized
36-688,49-960,54.0,35.0,27.003991697334378,31.040944787108952,65.24232687300751,65.24232687300751,0.12396411310762906,SfccfF,optimized
36-688,48-275,54.0,75.0,32.073692436238034,36.3263316778976,111.3253636873783,111.3253636873783,0.12096093614975001,SfccfF,optimized
