lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
49-962,84-282,50.0,50.0,27.201625988112948,34.58073178252108,84.57749703393903,84.57749703393903,0.21060922417216954,SfccfF,optimized
49-962,LA4148,50.0,50.2,27.022667231185533,33.87302949761333,84.07306396917602,84.07306396917602,0.20923349485054019,SfccfF,optimized
49-961,84-283,40.0,60.0,27.00041208715485,32.132740667257465,76.90924651273762,76.90924651273762,0.20771561348793693,SfccfF,optimized
49-961,LA4725,40.0,75.3,27.100844579969085,32.212106699763495,86.48639814779882,86.48639814779882,0.20220598191364142,SfccfF,optimized
49-962,48-274,50.0,50.0,27.01626107077549,33.98623744183825,83.98176683077614,83.98176683077614,0.20143839159554366,SfccfF,optimized
49-962,LA4022,50.0,60.0,27.28987650548562,64.84349858409065,124.84085263607601,124.84085263607601,0.19835433405668262,SfccfF,optimized
49-962,49-962,50.0,50.0,27.003701748944046,31.52782372316203,81.05623096436956,81.05623096436956,0.19704852543036291,SfccfF,optimized
49-961,84-284,40.0,90.0,27.000823413621898,32.26046257801274,96.79420467485176,96.79420467485176,0.1953615798961529,SfccfF,optimized
49-962,48-670,50.0,60.0,28.055727961577244,32.67198183444499,92.62941952283472,92.62941952283472,0.19320397557223026,SfccfF,optimized
49-962,84-283,50.0,60.0,28.222780273412425,32.823988100941605,92.81050674243988,92.81050674243988,0.19199026926863422,SfccfF,optimized
49-962,49-963,50.0,60.0,27.93111615741,32.45824567388876,92.45235653589687,92.45235653589687,0.19178950631052424,SfccfF,optimized
49-962,48-275,50.0,75.0,28.8198585288116,60.536327809807155,135.529000796106,135.529000796106,0.17593342984565216,SfccfF,optimized
49-962,LA4725,50.0,75.3,29.225864388991575,33.740441860700436,109.02495334685969,109.02495334685969,0.17540465212388962,SfccfF,optimized
49-962,49-964,50.0,80.0,29.402518991315578,35.6862043126381,115.68457802537574,115.68457802537574,0.17405499603535896,SfccfF,optimized
49-962,84-284,50.0,90.0,29.907910530641615,50.02987127721624,140.02703710478,140.02703710478,0.1599135608739735,SfccfF,optimized
49-961,84-282,40.0,50.0,27.00406528799437,32.03594550787003,70.19989789460747,70.19989789460747,0.15378478298587514,SfccfF,optimized
49-962,36-688,50.0,54.0,27.20533659713013,33.57176200790498,87.57137733071839,87.57137733071839,0.15181540661619816,SfccfF,optimized
49-962,LA4306,50.0,40.1,27.00063661883525,31.500764941197605,70.0605350589596,70.0605350589596,0.1486517347499859,SfccfF,optimized
49-963,48-274,60.0,50.0,32.79936503460004,36.98657883095667,86.98668466450845,86.98668466450845,0.14819218079894322,SfccfF,optimized
49-962,36-690,50.0,40.0,27.004065140460845,31.513752856754632,70.06081547637007,70.06081547637007,0.14808909068074158,SfccfF,optimized
49-963,84-282,60.0,50.0,33.02018624589708,38.31874340653699,88.31873890463959,88.31873890463959,0.1461088262599014,SfccfF,optimized
49-962,49-961,50.0,40.0,27.000456960704565,31.570418407331573,69.04445375424812,69.04445375424812,0.14184323345696956,SfccfF,optimized
49-963,49-962,60.0,50.0,32.19350998158742,40.664174717840815,90.66431638605452,90.66431638605452,0.14157740431403504,SfccfF,optimized
49-963,84-283,60.0,60.0,34.33878031391415,39.70747184065458,99.70711316333447,99.70711316333447,0.13905039360434193,SfccfF,optimized
49-963,48-670,60.0,60.0,34.120625676489844,38.62761091437272,98.62267303860877,98.62267303860877,0.13776375252310846,SfccfF,optimized
49-963,LA4022,60.0,60.0,34.274574844857234,38.29682207745363,98.17157692409741,98.17157692409741,0.13711981617191898,SfccfF,optimized
49-963,LA4148,60.0,50.2,31.86202559969307,56.72471337174709,106.88908615841135,106.88908615841135,0.13689548449234257,SfccfF,optimized
49-963,49-963,60.0,60.0,33.972399075012596,38.098783261228995,98.09572160631126,98.09572160631126,0.13661956522639135,SfccfF,optimized
49-963,LA4725,60.0,75.3,35.77428868495893,40.03683761392215,115.32354735833188,115.32354735833188,0.1243057091253852,SfccfF,optimized
49-963,49-961,60.0,40.0,30.17854171129772,34.29578379175717,74.29522417981414,74.29522417981414,0.12355197812202912,SfccfF,optimized
49-962,48-273,50.0,38.0,27.010642948553844,31.54177293772526,67.69613901296188,67.69613901296188,0.1229904065825302,SfccfF,optimized
49-963,36-690,60.0,40.0,31.07842993185378,36.459500870287144,76.45917594552887,76.45917594552887,0.12049655035932896,SfccfF,optimized
49-963,49-964,60.0,80.0,36.053649629028264,40.07932756661027,120.07876795280025,120.07876795280025,0.11957290519492017,SfccfF,optimized
49-963,36-689,60.0,35.0,27.970285703431152,32.023750743303836,69.08753594960424,69.08753594960424,0.11748213896351302,SfccfF,optimized
49-963,84-284,60.0,90.0,36.955272327382154,41.007198265378804,130.9098598722704,130.9098598722704,0.11576477357222356,SfccfF,optimized
49-962,36-687,50.0,36.0,27.001552644919535,31.53751349024951,64.49254167910567,64.49254167910567,0.11547668527770152,SfccfF,optimized
49-963,LA4306,60.0,40.1,30.80650417122442,39.485633069451374,79.57817938436006,79.57817938436006,0.11510945910925009,SfccfF,optimized
49-963,48-275,60.0,75.0,37.827790331029156,41.85812623879937,110.94363384109731,110.94363384109731,0.11477052281781953,SfccfF,optimized
49-962,36-689,50.0,35.0,27.002695302262193,31.512921727331012,64.80009345562466,64.80009345562466,0.11111585333573049,SfccfF,optimized
49-963,48-273,60.0,38.0,30.239256525209527,38.823094189948215,76.82233831395793,76.82233831395793,0.11097568736832361,SfccfF,optimized
49-963,36-687,60.0,36.0,28.390096261373266,38.9208277556147,74.91788420770959,74.91788420770959,0.11085768644914791,SfccfF,optimized
49-962,49-960,50.0,35.0,27.00002158365196,31.56392460920577,63.59412360401389,63.59412360401389,0.10724041445910948,SfccfF,optimized
