lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
LA4306,49-964,40.1,80.0,27.045558127181902,34.88650125906693,87.68017479377055,87.68017479377055,0.19815087034804102,SfccfF,optimized
LA4306,49-963,40.1,60.0,27.004538469158483,34.6504346256978,76.00526878315291,76.00526878315291,0.17466926668778404,SfccfF,optimized
48-275,LA4022,75.0,60.0,41.61184991450494,47.45191312066889,107.45058838560122,107.45058838560122,0.15118472109331002,SfccfF,optimized
LA4306,36-688,40.1,54.0,27.003578780317863,34.60722297817374,72.26916086172697,72.26916086172697,0.1479607638385016,SfccfF,optimized
LA4052,49-964,35.1,80.0,27.004538529079216,35.70616155640229,76.16646497163988,76.16646497163988,0.14628952246859708,SfccfF,optimized
48-275,84-283,75.0,60.0,42.01064281347248,47.0073095396235,106.8215413696584,106.8215413696584,0.14378777873976342,SfccfF,optimized
LA4052,84-284,35.1,90.0,27.10786407249874,36.03239895492662,81.03240583927497,81.03240583927497,0.14268596000075873,SfccfF,optimized
LA4052,48-275,35.1,75.0,27.062779102459107,35.8865015046884,75.08491585045685,75.08491585045685,0.14246909210320244,SfccfF,optimized
LA4052,LA4725,35.1,75.3,27.045558187102635,35.99677770147487,75.27299143868045,75.27299143868045,0.14026428906660235,SfccfF,optimized
48-275,48-275,75.0,75.0,43.97589590704928,48.91297395209431,123.89536371216211,123.89536371216211,0.1297608396532334,SfccfF,optimized
LA4306,49-962,40.1,50.0,27.003578780317863,34.72118091798097,70.03591455287597,70.03591455287597,0.123783993709875,SfccfF,optimized
48-275,84-284,75.0,90.0,45.06519385565046,50.18764327283348,142.14742662193643,142.14742662193643,0.12005748587560221,SfccfF,optimized
48-275,LA4148,75.0,50.2,39.649673826740965,44.65206253729955,94.79049827857713,94.79049827857713,0.11893954811559358,SfccfF,optimized
LA4052,49-963,35.1,60.0,27.017694136089688,35.9209445259402,69.33044724153902,69.33044724153902,0.1181620109586673,SfccfF,optimized
LA4052,84-283,35.1,60.0,27.004538529079216,35.830774868505465,70.15598123838859,70.15598123838859,0.1142420631042844,SfccfF,optimized
48-275,84-282,75.0,50.0,39.96390977055825,44.98688386587187,94.98632177870428,94.98632177870428,0.11398519299757558,SfccfF,optimized
LA4052,LA4022,35.1,60.0,27.017694136089688,35.9209445259402,69.89517365775394,69.89517365775394,0.11202350220621313,SfccfF,optimized
LA4052,48-670,35.1,60.0,27.017694136089688,35.9209445259402,69.68875869118607,69.68875869118607,0.10902814014555573,SfccfF,optimized
LA4052,36-688,35.1,54.0,27.006091339284648,36.72094473679694,67.64785283242283,67.64785283242283,0.10784984542912632,SfccfF,optimized
LA4052,48-274,35.1,50.0,27.006091339284648,36.1570128026562,66.26786957417578,66.26786957417578,0.09219295541244427,SfccfF,optimized
LA4052,49-962,35.1,50.0,27.004538529079216,35.72227255981293,65.20446767958562,65.20446767958562,0.09101035466208371,SfccfF,optimized
LA4306,49-961,40.1,40.0,27.000123593139648,34.7080199395856,63.71683893866929,63.71683893866929,0.08754607214971308,SfccfF,optimized
LA4306,36-690,40.1,40.0,27.000000500473952,34.617196196280545,64.71028389676437,64.71028389676437,0.08579698139647973,SfccfF,optimized
48-275,LA4306,75.0,40.1,36.96842041319492,43.70824906323786,83.80741129664311,83.80741129664311,0.08565875799477199,SfccfF,optimized
LA4052,LA4148,35.1,50.2,27.004538529079216,35.82837075621691,66.02573953736778,66.02573953736778,0.08461416956874608,SfccfF,optimized
LA4052,84-282,35.1,50.0,27.011116337172215,36.01111511867358,66.54660674722233,66.54660674722233,0.08442567403076982,SfccfF,optimized
LA4306,48-273,40.1,38.0,27.000866847460845,34.68636587497899,63.34778062743374,63.34778062743374,0.07910637420096106,SfccfF,optimized
48-275,LA4052,75.0,35.1,35.02128550789063,40.07976728095474,75.65077073537346,75.65077073537346,0.07886402851608346,SfccfF,optimized
