lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
49-961,49-964,40.0,80.0,27.001552789917007,32.09829761717945,89.32544641756972,89.32544641756972,0.20792114548236765,SfccfF,optimized
49-961,49-963,40.0,60.0,27.000776840409436,32.132740667257465,76.01515237023699,76.01515237023699,0.20368970504227604,SfccfF,optimized
49-961,48-670,40.0,60.0,27.00406528799437,32.101431946460075,76.33544379255615,76.33544379255615,0.19979420504898238,SfccfF,optimized
49-961,LA4022,40.0,60.0,27.001552789917007,32.024894460038,76.46333684879284,76.46333684879284,0.1994447519951149,SfccfF,optimized
49-961,48-275,40.0,75.0,27.055830203667742,32.17767666800719,86.4282613513916,86.4282613513916,0.19717331326317086,SfccfF,optimized
49-960,49-964,35.0,80.0,27.008130657930742,32.806501309378916,76.35294109954488,76.35294109954488,0.1748858950132928,SfccfF,optimized
49-960,48-275,35.0,75.0,27.004065347915105,32.66060344109745,74.78870185558819,74.78870185558819,0.17063772208564285,SfccfF,optimized
49-961,36-688,40.0,54.0,27.0001697368667,32.26095346806703,71.98662672531702,71.98662672531702,0.16616454278784834,SfccfF,optimized
49-960,LA4725,35.0,75.3,27.001552849837744,32.548467495079656,74.77558374993718,74.77558374993718,0.1651165255538809,SfccfF,optimized
49-961,LA4148,40.0,50.2,27.010643489461753,32.02604479077267,69.87417247988853,69.87417247988853,0.15869656796837509,SfccfF,optimized
49-960,84-284,35.0,90.0,27.001552849837744,32.551051513899665,80.5529014589003,80.5529014589003,0.15717764836302436,SfccfF,optimized
49-961,48-274,40.0,50.0,27.00406528799437,32.03209683264355,69.78011413268067,69.78011413268067,0.15534803626792926,SfccfF,optimized
49-961,49-962,40.0,50.0,27.01064308691184,32.042570701165786,69.12249468584355,69.12249468584355,0.1550939179683672,SfccfF,optimized
49-960,48-670,35.0,60.0,27.008130657930742,32.73285843700169,68.56713629752383,68.56713629752383,0.14355022654520472,SfccfF,optimized
49-960,LA4022,35.0,60.0,27.008130657930742,32.74581135608909,68.78424788644028,68.78424788644028,0.14276426680837545,SfccfF,optimized
49-960,84-283,35.0,60.0,27.010643146832578,32.63403605990357,69.00918126089564,69.00918126089564,0.14121070166192162,SfccfF,optimized
49-960,49-963,35.0,60.0,27.763932025156,33.35684358465111,67.96979025571568,67.96979025571568,0.12964634431303126,SfccfF,optimized
49-960,36-688,35.0,54.0,27.001552849837744,32.64094490553851,65.39462624396879,65.39462624396879,0.12906504394815949,SfccfF,optimized
49-960,49-962,35.0,50.0,27.010643153472053,32.69504690553852,63.70913134943888,63.70913134943888,0.11319047048411889,SfccfF,optimized
49-960,84-282,35.0,50.0,27.010643153472053,32.56394520527336,64.66257054538754,64.66257054538754,0.11126216234298322,SfccfF,optimized
49-960,LA4148,35.0,50.2,27.010643153472053,32.688565549054395,64.4337549816699,64.4337549816699,0.11041576767378905,SfccfF,optimized
49-961,36-690,40.0,40.0,27.00458651699395,32.03104868240771,63.25614455537758,63.25614455537758,0.10546290396725118,SfccfF,optimized
49-960,48-274,35.0,50.0,27.008130657930742,32.69504673312673,64.37215664020671,64.37215664020671,0.10542063496886338,SfccfF,optimized
49-961,LA4306,40.0,40.1,27.000536400430125,32.05111521929758,63.22969374949429,63.22969374949429,0.10382911361712435,SfccfF,optimized
49-961,49-961,40.0,40.0,27.055768862524435,32.077012862576936,62.17953096593694,62.17953096593694,0.10059589944726224,SfccfF,optimized
49-961,48-273,40.0,38.0,27.001552789917007,32.04935854770979,61.733155536507965,61.733155536507965,0.0976120076821766,SfccfF,optimized
49-959,84-283,30.0,60.0,27.001552849837744,33.6048765510962,63.60488090261728,63.60488090261728,0.09136952960267439,SfccfF,optimized
49-959,48-670,30.0,60.0,27.001552849837744,33.6048765510962,63.604884164153916,63.604884164153916,0.09028856082223756,SfccfF,optimized
49-959,LA4022,30.0,60.0,27.001552849837744,33.6048765510962,63.604884164153916,63.604884164153916,0.08831581986185756,SfccfF,optimized
49-959,49-963,30.0,60.0,27.001552849837744,33.6048765510962,63.604884164153916,63.604884164153916,0.08703194767963544,SfccfF,optimized
49-960,49-961,35.0,40.0,27.010643153472053,32.53909812277865,58.68755598636703,58.68755598636703,0.08253800840660049,SfccfF,optimized
49-960,36-690,35.0,40.0,27.004065347915105,32.54914949233336,59.785112891741214,59.785112891741214,0.08116631399433771,SfccfF,optimized
49-960,LA4306,35.0,40.1,27.010643153472053,32.523251209688844,59.68100599991344,59.68100599991344,0.08035340771113134,SfccfF,optimized
49-961,36-687,40.0,36.0,27.021286026026885,32.154905494976134,59.385437457678314,59.385437457678314,0.07983340021798245,SfccfF,optimized
49-961,LA4052,40.0,35.1,27.010643093551316,32.05607542230465,59.97811828619848,59.97811828619848,0.0791541157965063,SfccfF,optimized
49-961,36-689,40.0,35.0,27.027864012578,32.16718323851505,60.107444366653795,60.107444366653795,0.07895183431776052,SfccfF,optimized
49-961,49-960,40.0,35.0,27.010989504566762,32.04537944402382,58.729171079715826,58.729171079715826,0.07771374726440797,SfccfF,optimized
49-959,36-688,30.0,54.0,27.763932025156,34.62897961347732,61.62898645240586,61.62898645240586,0.07722075673405183,SfccfF,optimized
49-959,49-962,30.0,50.0,27.010643153472053,33.580001017203166,58.661224134804485,58.661224134804485,0.07450228625520078,SfccfF,optimized
49-959,LA4148,30.0,50.2,27.010643153472053,33.55308070797074,59.33987909296972,59.33987909296972,0.07271244514616773,SfccfF,optimized
49-959,84-282,30.0,50.0,27.008130657930742,33.69504675828273,59.83953334887141,59.83953334887141,0.0705068220118291,SfccfF,optimized
49-960,36-687,35.0,36.0,27.001552848869053,32.51308146490904,56.50966471528164,56.50966471528164,0.06984245988388149,SfccfF,optimized
49-960,48-273,35.0,38.0,27.01064187131081,32.755899859045314,58.81871686569215,58.81871686569215,0.06895768418827905,SfccfF,optimized
49-959,48-274,30.0,50.0,27.010643153472053,33.51403474316641,59.26673309890505,59.26673309890505,0.06848819531933138,SfccfF,optimized
49-960,49-960,35.0,35.0,27.004065347915105,32.63931939171937,56.2563524113597,56.2563524113597,0.06645459498691679,SfccfF,optimized
49-960,LA4052,35.0,35.1,27.001552849837744,32.57239163778976,57.4147515058725,57.4147515058725,0.0658843188091186,SfccfF,optimized
49-959,48-275,30.0,75.0,27.004065347915105,33.66060346625345,71.16061174883001,71.16061174883001,0.0646855874465963,SfccfF,optimized
49-960,36-689,35.0,35.0,27.004065347915105,32.63931939171937,57.52693249972688,57.52693249972688,0.06406738583298109,SfccfF,optimized
49-959,49-961,30.0,40.0,27.010643153472053,33.54914926367105,55.46185690023756,55.46185690023756,0.05905448659897217,SfccfF,optimized
49-959,LA4725,30.0,75.3,27.001552849837744,33.548467520235654,71.19847532601455,71.19847532601455,0.05892910170662528,SfccfF,optimized
49-961,LA4021,40.0,30.0,27.00406528799437,32.114497067542516,57.17952073338102,57.17952073338102,0.05869667575453481,SfccfF,optimized
49-961,49-959,40.0,30.0,27.00406528799437,32.021285573739895,55.3683526896043,55.3683526896043,0.05522647053932939,SfccfF,optimized
49-960,49-959,35.0,30.0,27.001552849837744,32.63931969952989,53.74610076525568,53.74610076525568,0.055148236949394906,SfccfF,optimized
49-959,48-273,30.0,38.0,27.000850584477302,33.508152047641275,55.68583680287414,55.68583680287414,0.0544807025706878,SfccfF,optimized
49-959,36-690,30.0,40.0,27.010643153472053,33.54914926367105,56.54722473822595,56.54722473822595,0.05200014307837682,SfccfF,optimized
49-959,LA4306,30.0,40.1,27.001552849837744,33.523251341407374,56.42970331545849,56.42970331545849,0.05098558914206465,SfccfF,optimized
49-959,36-689,30.0,35.0,27.004065347915105,33.63931941687537,55.113847375926504,55.113847375926504,0.05050641541200854,SfccfF,optimized
49-960,LA4021,35.0,30.0,27.001552849837744,32.50581139426795,55.31767537911543,55.31767537911543,0.05032593102863217,SfccfF,optimized
49-961,36-686,40.0,27.0,27.010643093551316,32.03931956781137,52.96878492210058,52.96878492210058,0.04969501851003836,SfccfF,optimized
49-959,LA4052,30.0,35.1,27.021286273581264,33.739084482665184,55.13337002318486,55.13337002318486,0.048467315209549965,SfccfF,optimized
49-959,49-960,30.0,35.0,27.003105660043175,33.744943860519776,53.93779396508045,53.93779396508045,0.04702419932955702,SfccfF,optimized
49-959,36-687,30.0,36.0,27.008130657930742,33.83931939171936,54.230902497420686,54.230902497420686,0.04456233428534206,SfccfF,optimized
49-959,49-964,30.0,80.0,27.05572813905895,34.77133276881328,74.77133847718531,74.77133847718531,0.04086886808312344,SfccfF,optimized
49-960,36-686,35.0,27.0,27.002808144913207,32.63097887406689,51.73818972271636,51.73818972271636,0.04064095289455965,SfccfF,optimized
49-959,LA4021,30.0,30.0,27.004065347915105,33.639319511560835,53.812404948595116,53.812404948595116,0.038242037508073146,SfccfF,optimized
49-959,49-959,30.0,30.0,27.008130657930742,33.78553152958152,52.25962030782497,52.25962030782497,0.03455205457578432,SfccfF,optimized
49-959,36-686,30.0,27.0,27.004065347915105,33.59587921717882,50.532754844512304,50.532754844512304,0.03339388139220739,SfccfF,optimized
49-959,84-284,30.0,90.0,27.008130657930742,33.7163309800826,78.71633785427046,78.71633785427046,0.030497533156734292,SfccfF,optimized
49-960,72-487,35.0,16.0,27.004065345379054,32.54752402287768,47.151866636332976,47.151866636332976,0.01622846116016742,SfccfF,optimized
49-960,19-518,35.0,16.0,27.001284607378388,32.50340431986959,47.093094194837846,47.093094194837846,0.014586200368763652,SfccfF,optimized
49-959,21-199,30.0,16.0,27.004065345379054,33.55652443143275,47.556489076873035,47.556489076873035,0.013970283143876064,SfccfF,optimized
49-960,72-507,35.0,16.0,27.001552849837744,32.51529710773621,47.12267080314433,47.12267080314433,0.01212043514468733,SfccfF,optimized
49-959,19-518,30.0,16.0,27.001552848869053,33.52586399709118,47.525851157225816,47.525851157225816,0.011916207855430006,SfccfF,optimized
49-959,72-487,30.0,16.0,27.010643153472053,33.583673360394755,47.58364256657017,47.58364256657017,0.011915629352413797,SfccfF,optimized
49-959,72-507,30.0,16.0,27.004065345379054,33.507613204394765,47.507605679527764,47.507605679527764,0.011505778452692338,SfccfF,optimized
49-960,21-199,35.0,16.0,27.001552848869053,32.50235485565401,47.10585948371996,47.10585948371996,0.011298990425853169,SfccfF,optimized
49-960,22-842,35.0,8.3,27.010643137213844,36.779660158276414,47.34367443916058,47.34367443916058,0.009407421798058575,SfccfF,optimized
49-961,22-842,40.0,8.3,27.004065285458317,36.161626123511674,47.028154644973164,47.028154644973164,0.008999107703687859,SfccfF,optimized
49-959,22-842,30.0,8.3,27.027864062880003,37.77966017382368,47.904218451247765,47.904218451247765,0.008793130620515139,SfccfF,optimized
49-960,23-813,35.0,8.3,27.010643137213844,36.779660158276414,47.33036596328275,47.33036596328275,0.007975772175302851,SfccfF,optimized
49-961,23-813,40.0,8.3,27.004065285458317,36.161626123511674,47.02417708457776,47.02417708457776,0.007567377496822298,SfccfF,optimized
49-959,23-813,30.0,8.3,27.027864062880003,37.77966017382368,47.88318485170572,47.88318485170572,0.006339442227656691,SfccfF,optimized
49-961,84-882,40.0,12.0,27.010643093551316,32.03932003389831,40.03911992519296,40.03911992519296,0.004540849720293355,SfccfF,optimized
49-959,15-532,30.0,12.0,27.027864062880003,33.601626007340414,41.601463656925375,41.601463656925375,0.004536390468736721,SfccfF,optimized
49-961,15-532,40.0,12.0,27.010643093551316,32.03932003389831,40.03930074414695,40.03930074414695,0.004334437997561823,SfccfF,optimized
49-960,15-532,35.0,12.0,27.027864072498737,32.6391271483221,40.638828187129384,40.638828187129384,0.0039199634588847395,SfccfF,optimized
49-959,84-882,30.0,12.0,27.027864062880003,33.601626007340414,41.60158584531951,41.60158584531951,0.0032992118244470885,SfccfF,optimized
49-960,84-882,35.0,12.0,27.010643153472053,32.60162602288767,40.60126596749788,40.60126596749788,0.002888531225823884,SfccfF,optimized
49-959,72-514,30.0,8.3,27.027864062880003,37.77966017382368,44.79454138496561,44.79454138496561,0.002052902646627751,SfccfF,optimized
49-959,72-494,30.0,8.3,27.027864062880003,37.77966017382368,46.53831080064436,46.53831080064436,0.002048587138287459,SfccfF,optimized
49-961,72-514,40.0,8.3,27.005826459884936,36.17074151534321,43.18794254404519,43.18794254404519,0.0018495336573896909,SfccfF,optimized
49-961,72-494,40.0,8.3,32.381966,41.723932034764736,48.740412591253545,48.740412591253545,0.0018371804720349598,SfccfF,optimized
49-960,72-514,35.0,8.3,27.010643137213844,36.779660158276414,43.78674464954803,43.78674464954803,0.0012325005759988355,SfccfF,optimized
49-960,72-494,35.0,8.3,27.010643137213844,36.779660158276414,43.795992289326655,43.795992289326655,0.0006162438517308188,SfccfF,optimized
15-532,72-507,12.0,16.0,27.05572813905895,41.01966011390294,57.01966011390294,57.01966011390294,0.0,SfccfF,focal_length
15-532,19-518,12.0,16.0,27.05572813905895,41.01966011390294,57.01966011390294,57.01966011390294,0.0,SfccfF,focal_length
