lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
84-283,LA4725,60.0,75.3,34.31385187535287,40.97635513728145,115.8084316365312,115.8084316365312,0.21615020070280871,SfccfF,optimized
84-283,84-283,60.0,60.0,32.77277403938057,39.43987527855594,99.43868345453399,99.43868345453399,0.21516098347759124,SfccfF,optimized
84-283,48-275,60.0,75.0,32.763118367317134,39.26988533693424,119.38679901160495,119.38679901160495,0.2122842719531041,SfccfF,optimized
84-283,84-284,60.0,90.0,35.33193999562216,41.94079940731389,131.93733372949052,131.93733372949052,0.21077053814168342,SfccfF,optimized
84-283,LA4022,60.0,60.0,32.43615739175053,44.78166723599884,104.7811461977448,104.7811461977448,0.2106173659032316,SfccfF,optimized
84-283,48-670,60.0,60.0,32.41508308781859,42.754131869367754,102.74849318061948,102.74849318061948,0.20154239720776135,SfccfF,optimized
84-283,48-274,60.0,50.0,31.26430362729686,37.89781545530854,87.79575415000349,87.79575415000349,0.17042344531289097,SfccfF,optimized
84-283,84-282,60.0,50.0,31.431582627509542,38.89781407766375,88.89763531049334,88.89763531049334,0.16545213207568626,SfccfF,optimized
84-283,LA4148,60.0,50.2,31.19243068066837,38.19029203121494,88.38818041210581,88.38818041210581,0.15863849977038474,SfccfF,optimized
84-283,49-962,60.0,50.0,30.72608720193184,38.876481277778126,88.87474908255406,88.87474908255406,0.14986459780568542,SfccfF,optimized
84-284,84-284,90.0,90.0,54.109125094035115,61.16591141793458,151.15450081100565,151.15450081100565,0.13155635818203035,SfccfF,optimized
84-284,LA4306,90.0,40.1,27.09309009777307,33.64582820521848,93.72554888498141,93.72554888498141,0.12508475757574156,SfccfF,optimized
84-283,49-963,60.0,60.0,32.167183971709264,45.29446822584301,105.26882191500995,105.26882191500995,0.12462333149840708,SfccfF,optimized
84-284,36-687,90.0,36.0,27.764158753038302,33.27212166216211,80.57915030393808,80.57915030393808,0.12198142557317097,SfccfF,optimized
84-283,36-690,60.0,40.0,29.267287838361646,40.551093372935306,80.55107706572294,80.55107706572294,0.11615833515131822,SfccfF,optimized
84-284,LA4022,90.0,60.0,49.47428462487012,55.06344361950279,114.10885601307545,114.10885601307545,0.11428048232864145,SfccfF,optimized
84-283,49-964,60.0,80.0,34.39917395606527,43.97831551456789,123.97250317269582,123.97250317269582,0.11157100830762726,SfccfF,optimized
84-284,84-283,90.0,60.0,49.66317698304283,55.21670108072526,114.41464400640514,114.41464400640514,0.10602224558878393,SfccfF,optimized
84-284,48-670,90.0,60.0,48.0828033332268,59.183533120277225,119.18306082991259,119.18306082991259,0.10214734652756428,SfccfF,optimized
84-284,LA4725,90.0,75.3,53.065515311855584,58.66651317182168,131.92843706642233,131.92843706642233,0.10093477889811325,SfccfF,optimized
84-283,LA4306,60.0,40.1,28.562838576158992,49.31453866457672,89.41042130633052,89.41042130633052,0.09954308527617617,SfccfF,optimized
84-283,LA4052,60.0,35.1,28.0595640923931,41.236021122255885,76.33502219402975,76.33502219402975,0.09646329736210357,SfccfF,optimized
84-284,48-275,90.0,75.0,51.74173497025953,57.547635501187976,132.54767467664308,132.54767467664308,0.0940660955288345,SfccfF,optimized
