lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-282,48-275,differential_evolution,0.2552796242587953,110.06759016889521,27.298909507919554,35.067435044441055,110.06759016889521,50.0,75.0,SfccfF,3.256446123123169
84-282,48-275,nelder_mead,0.24853874172671536,109.8004798798604,27.3031791214837,34.80321741599218,109.8004798798604,50.0,75.0,SfccfF,0.6429755687713623
84-282,48-275,powell,0.2455906317136895,117.17966721486528,27.199706569076568,42.184365316779875,117.17966721486528,50.0,75.0,SfccfF,0.4310119152069092
84-282,48-275,dual_annealing,0.241709067766325,109.87325689919487,27.301615799734176,34.87325689919487,109.87325689919487,50.0,75.0,SfccfF,9.847277164459229
84-282,48-275,grid_search,0.23522493287052118,138.94367626658178,27.0,64.5,138.94367626658178,50.0,75.0,SfccfF,0.5654044151306152
