lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-283,84-283,nelder_mead,0.21751200248546282,99.27998775574086,32.78272594719766,39.29283979510251,99.27998775574086,60.0,60.0,SfccfF,0.5746917724609375
84-283,84-283,differential_evolution,0.21707302948888096,99.4799525020149,32.79452735399237,39.53231651023904,99.4799525020149,60.0,60.0,SfccfF,2.3840980529785156
84-283,84-283,dual_annealing,0.21272652074244816,99.17349295532252,32.86750092459237,39.36750946691168,99.17349295532252,60.0,60.0,SfccfF,13.485640287399292
84-283,84-283,powell,0.21075067791327418,103.21660472410353,32.65789646684624,43.2174084490295,103.21660472410353,60.0,60.0,SfccfF,0.5796558856964111
84-283,84-283,grid_search,0.10666574646375575,176.6420125733407,29.625,117.0,176.6420125733407,60.0,60.0,SfccfF,0.5453441143035889
