lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4148,LA4725,dual_annealing,0.24728600357495942,109.59473626822769,28.23374419872143,34.5337597213336,109.59473626822769,50.2,75.3,SfccfF,9.218324184417725
LA4148,LA4725,powell,0.24725433176455383,110.95968151191468,28.165534659243228,35.66003026114807,110.95968151191468,50.2,75.3,SfccfF,0.6963119506835938
LA4148,LA4725,nelder_mead,0.2430622707517956,109.79190036740899,28.18309436153783,34.49875391541171,109.79190036740899,50.2,75.3,SfccfF,0.5028741359710693
LA4148,LA4725,differential_evolution,0.24231194810286547,110.44963091102258,28.197082589131224,35.26812515260862,110.44963091102258,50.2,75.3,SfccfF,3.0924675464630127
LA4148,LA4725,grid_search,0.18781653428676612,177.48258998483823,27.0,102.3,177.48258998483823,50.2,75.3,SfccfF,0.584846019744873
