lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,84-277,differential_evolution,0.22200560943609537,38.48428365721942,10.58844534933602,13.484283657219422,38.48428365721942,22.0,25.0,20.124656438827515
36-681,84-277,nelder_mead,0.21178486842479832,38.4772160551902,10.583781798736268,13.477216055190194,38.4772160551902,22.0,25.0,5.510474920272827
36-681,84-277,dual_annealing,0.21058522248572858,38.44608558390558,10.611976664066907,13.446085583905578,38.44608558390558,22.0,25.0,74.0597243309021
36-681,84-277,powell,0.2041184505556676,38.533150580671084,10.580490173103744,13.533150580671085,38.533150580671084,22.0,25.0,2.802382469177246
36-681,84-277,grid_search,0.1970873011332414,47.2,10.670833333333333,22.2,47.2,22.0,25.0,3.405625820159912
